index,timestep,sample
0,0.0,-29.39133
1,0.01010101,-29.094448
2,0.02020202,-28.797565
3,0.030303031,-28.500683
4,0.04040404,-28.2038
5,0.05050505,-27.906918
6,0.060606062,-27.610035
7,0.07070707,-27.313152
8,0.08080808,-27.01627
9,0.09090909,-26.719387
10,0.1010101,-26.422504
11,0.11111111,-26.125622
12,0.121212125,-25.82874
13,0.13131313,-25.531857
14,0.14141414,-25.234974
15,0.15151516,-24.938091
16,0.16161616,-24.641209
17,0.17171717,-24.344326
18,0.18181819,-24.047443
19,0.1919192,-23.75056
20,0.2020202,-23.453678
21,0.21212122,-23.156796
22,0.22222222,-22.859913
23,0.23232323,-22.56303
24,0.24242425,-22.266148
25,0.25252524,-21.969267
26,0.26262626,-21.672384
27,0.27272728,-21.375502
28,0.28282827,-21.07862
29,0.2929293,-20.781738
30,0.3030303,-20.484856
31,0.3131313,-20.187975
32,0.32323232,-19.891092
33,0.33333334,-19.59421
34,0.34343433,-19.297329
35,0.35353535,-19.000446
36,0.36363637,-18.703564
37,0.37373737,-18.406683
38,0.3838384,-18.1098
39,0.3939394,-17.812918
40,0.4040404,-17.516037
41,0.41414142,-17.219154
42,0.42424244,-16.922272
43,0.43434343,-16.625391
44,0.44444445,-16.328508
45,0.45454547,-16.031626
46,0.46464646,-15.734744
47,0.47474748,-15.437861
48,0.4848485,-15.140979
49,0.4949495,-14.844097
50,0.5050505,-14.547215
51,0.5151515,-14.250333
52,0.5252525,-13.95345
53,0.53535354,-13.656568
54,0.54545456,-13.359685
55,0.5555556,-13.062802
56,0.56565654,-12.765922
57,0.57575756,-12.469039
58,0.5858586,-12.172156
59,0.5959596,-11.875274
60,0.6060606,-11.578391
61,0.61616164,-11.281508
62,0.6262626,-10.984628
63,0.6363636,-10.687745
64,0.64646465,-10.390862
65,0.65656567,-10.09398
66,0.6666667,-9.797097
67,0.6767677,-9.500215
68,0.68686867,-9.203334
69,0.6969697,-8.906451
70,0.7070707,-8.609569
71,0.7171717,-8.312686
72,0.72727275,-8.015803
73,0.7373737,-7.7189226
74,0.74747473,-7.42204
75,0.75757575,-7.1251574
76,0.7676768,-6.8282747
77,0.7777778,-6.531392
78,0.7878788,-6.2345095
79,0.7979798,-5.9376287
80,0.8080808,-5.640746
81,0.8181818,-5.3438635
82,0.82828283,-5.046981
83,0.83838385,-4.750098
84,0.8484849,-4.4532156
85,0.85858583,-4.156335
86,0.86868685,-3.8594525
87,0.8787879,-3.56257
88,0.8888889,-3.2656877
89,0.8989899,-2.9688053
90,0.90909094,-2.671923
91,0.9191919,-2.3750422
92,0.9292929,-2.0781598
93,0.93939394,-1.7812774
94,0.94949496,-1.484395
95,0.959596,-1.1875126
96,0.969697,-0.89063025
97,0.97979796,-0.5937495
98,0.989899,-0.2968671
99,1.0,1.5318394e-05
