index,timestep,sample
0,0.0,3.096367
1,0.01010101,3.0650904
2,0.02020202,3.033814
3,0.030303031,3.0025375
4,0.04040404,2.971261
5,0.05050505,2.9399846
6,0.060606062,2.908708
7,0.07070707,2.8774316
8,0.08080808,2.8461552
9,0.09090909,2.8148787
10,0.1010101,2.7836022
11,0.11111111,2.7523258
12,0.121212125,2.7210493
13,0.13131313,2.6897728
14,0.14141414,2.6584964
15,0.15151516,2.62722
16,0.16161616,2.5959435
17,0.17171717,2.564667
18,0.18181819,2.5333905
19,0.1919192,2.502114
20,0.2020202,2.4708376
21,0.21212122,2.4395611
22,0.22222222,2.4082847
23,0.23232323,2.3770082
24,0.24242425,2.3457317
25,0.25252524,2.3144553
26,0.26262626,2.2831788
27,0.27272728,2.2519023
28,0.28282827,2.2206259
29,0.2929293,2.1893494
30,0.3030303,2.158073
31,0.3131313,2.1267965
32,0.32323232,2.09552
33,0.33333334,2.0642436
34,0.34343433,2.032967
35,0.35353535,2.0016906
36,0.36363637,1.9704142
37,0.37373737,1.9391378
38,0.3838384,1.9078614
39,0.3939394,1.8765849
40,0.4040404,1.8453085
41,0.41414142,1.8140321
42,0.42424244,1.7827556
43,0.43434343,1.7514793
44,0.44444445,1.7202028
45,0.45454547,1.6889263
46,0.46464646,1.65765
47,0.47474748,1.6263735
48,0.4848485,1.5950971
49,0.4949495,1.5638207
50,0.5050505,1.5325444
51,0.5151515,1.5012679
52,0.5252525,1.4699914
53,0.53535354,1.438715
54,0.54545456,1.4074385
55,0.5555556,1.376162
56,0.56565654,1.3448858
57,0.57575756,1.3136094
58,0.5858586,1.2823329
59,0.5959596,1.2510564
60,0.6060606,1.21978
61,0.61616164,1.1885035
62,0.6262626,1.1572273
63,0.6363636,1.1259508
64,0.64646465,1.0946743
65,0.65656567,1.0633979
66,0.6666667,1.0321214
67,0.6767677,1.000845
68,0.68686867,0.96956867
69,0.6969697,0.9382922
70,0.7070707,0.90701574
71,0.7171717,0.8757393
72,0.72727275,0.8444628
73,0.7373737,0.8131865
74,0.74747473,0.78191006
75,0.75757575,0.7506336
76,0.7676768,0.71935713
77,0.7777778,0.68808067
78,0.7878788,0.6568042
79,0.7979798,0.6255279
80,0.8080808,0.59425145
81,0.8181818,0.562975
82,0.82828283,0.5316985
83,0.83838385,0.50042206
84,0.8484849,0.4691456
85,0.85858583,0.4378693
86,0.86868685,0.40659285
87,0.8787879,0.37531638
88,0.8888889,0.34403992
89,0.8989899,0.31276345
90,0.90909094,0.281487
91,0.9191919,0.2502107
92,0.9292929,0.21893424
93,0.93939394,0.18765777
94,0.94949496,0.15638131
95,0.959596,0.12510484
96,0.969697,0.09382838
97,0.97979796,0.062552094
98,0.989899,0.03127563
99,1.0,-8.34465e-07
