index,timestep,sample
0,0.0,59.576916
1,0.01010101,58.97513
2,0.02020202,58.37334
3,0.030303031,57.771553
4,0.04040404,57.169765
5,0.05050505,56.567978
6,0.060606062,55.96619
7,0.07070707,55.364403
8,0.08080808,54.762615
9,0.09090909,54.160828
10,0.1010101,53.55904
11,0.11111111,52.957253
12,0.121212125,52.355465
13,0.13131313,51.753677
14,0.14141414,51.15189
15,0.15151516,50.550102
16,0.16161616,49.948315
17,0.17171717,49.346527
18,0.18181819,48.74474
19,0.1919192,48.142952
20,0.2020202,47.541164
21,0.21212122,46.939377
22,0.22222222,46.33759
23,0.23232323,45.7358
24,0.24242425,45.134014
25,0.25252524,44.532227
26,0.26262626,43.93044
27,0.27272728,43.32865
28,0.28282827,42.726864
29,0.2929293,42.125076
30,0.3030303,41.52329
31,0.3131313,40.9215
32,0.32323232,40.319714
33,0.33333334,39.717926
34,0.34343433,39.11614
35,0.35353535,38.51435
36,0.36363637,37.912563
37,0.37373737,37.310776
38,0.3838384,36.70899
39,0.3939394,36.1072
40,0.4040404,35.505413
41,0.41414142,34.903625
42,0.42424244,34.301838
43,0.43434343,33.70005
44,0.44444445,33.098263
45,0.45454547,32.496475
46,0.46464646,31.89469
47,0.47474748,31.292902
48,0.4848485,30.691114
49,0.4949495,30.089329
50,0.5050505,29.487543
51,0.5151515,28.885756
52,0.5252525,28.283968
53,0.53535354,27.68218
54,0.54545456,27.080393
55,0.5555556,26.478605
56,0.56565654,25.876822
57,0.57575756,25.275034
58,0.5858586,24.673246
59,0.5959596,24.071459
60,0.6060606,23.469671
61,0.61616164,22.867884
62,0.6262626,22.2661
63,0.6363636,21.664312
64,0.64646465,21.062525
65,0.65656567,20.460737
66,0.6666667,19.85895
67,0.6767677,19.257162
68,0.68686867,18.655378
69,0.6969697,18.05359
70,0.7070707,17.451803
71,0.7171717,16.850016
72,0.72727275,16.248228
73,0.7373737,15.646444
74,0.74747473,15.044657
75,0.75757575,14.442869
76,0.7676768,13.841082
77,0.7777778,13.239294
78,0.7878788,12.6375065
79,0.7979798,12.035723
80,0.8080808,11.433935
81,0.8181818,10.832148
82,0.82828283,10.23036
83,0.83838385,9.628572
84,0.8484849,9.026785
85,0.85858583,8.425001
86,0.86868685,7.8232136
87,0.8787879,7.221426
88,0.8888889,6.6196384
89,0.8989899,6.017851
90,0.90909094,5.4160633
91,0.9191919,4.814279
92,0.9292929,4.2124915
93,0.93939394,3.610704
94,0.94949496,3.0089164
95,0.959596,2.4071288
96,0.969697,1.8053412
97,0.97979796,1.2035573
98,0.989899,0.6017696
99,1.0,-1.8000603e-05
