index,timestep,sample
0,0.0,-36.213554
1,0.01010101,-35.84776
2,0.02020202,-35.481964
3,0.030303031,-35.11617
4,0.04040404,-34.750374
5,0.05050505,-34.38458
6,0.060606062,-34.018784
7,0.07070707,-33.65299
8,0.08080808,-33.287193
9,0.09090909,-32.9214
10,0.1010101,-32.555603
11,0.11111111,-32.189808
12,0.121212125,-31.824015
13,0.13131313,-31.458221
14,0.14141414,-31.092428
15,0.15151516,-30.726635
16,0.16161616,-30.360842
17,0.17171717,-29.995049
18,0.18181819,-29.629255
19,0.1919192,-29.263462
20,0.2020202,-28.897669
21,0.21212122,-28.531876
22,0.22222222,-28.166082
23,0.23232323,-27.80029
24,0.24242425,-27.434496
25,0.25252524,-27.068703
26,0.26262626,-26.70291
27,0.27272728,-26.337116
28,0.28282827,-25.971323
29,0.2929293,-25.60553
30,0.3030303,-25.239737
31,0.3131313,-24.873943
32,0.32323232,-24.50815
33,0.33333334,-24.142357
34,0.34343433,-23.776564
35,0.35353535,-23.41077
36,0.36363637,-23.044977
37,0.37373737,-22.679184
38,0.3838384,-22.31339
39,0.3939394,-21.947598
40,0.4040404,-21.581804
41,0.41414142,-21.216011
42,0.42424244,-20.850218
43,0.43434343,-20.484425
44,0.44444445,-20.118631
45,0.45454547,-19.752838
46,0.46464646,-19.387045
47,0.47474748,-19.021252
48,0.4848485,-18.655458
49,0.4949495,-18.289665
50,0.5050505,-17.923872
51,0.5151515,-17.558079
52,0.5252525,-17.192286
53,0.53535354,-16.826492
54,0.54545456,-16.4607
55,0.5555556,-16.094906
56,0.56565654,-15.729115
57,0.57575756,-15.36332
58,0.5858586,-14.997526
59,0.5959596,-14.631732
60,0.6060606,-14.265938
61,0.61616164,-13.900144
62,0.6262626,-13.534352
63,0.6363636,-13.168558
64,0.64646465,-12.802764
65,0.65656567,-12.43697
66,0.6666667,-12.071176
67,0.6767677,-11.705381
68,0.68686867,-11.33959
69,0.6969697,-10.973796
70,0.7070707,-10.608002
71,0.7171717,-10.242208
72,0.72727275,-9.876413
73,0.7373737,-9.510622
74,0.74747473,-9.144828
75,0.75757575,-8.779034
76,0.7676768,-8.4132395
77,0.7777778,-8.047445
78,0.7878788,-7.6816516
79,0.7979798,-7.31586
80,0.8080808,-6.950066
81,0.8181818,-6.5842724
82,0.82828283,-6.2184787
83,0.83838385,-5.852685
84,0.8484849,-5.4868913
85,0.85858583,-5.1210995
86,0.86868685,-4.755306
87,0.8787879,-4.389512
88,0.8888889,-4.0237184
89,0.8989899,-3.6579244
90,0.90909094,-3.2921305
91,0.9191919,-2.9263387
92,0.9292929,-2.5605447
93,0.93939394,-2.1947508
94,0.94949496,-1.828957
95,0.959596,-1.4631631
96,0.969697,-1.0973693
97,0.97979796,-0.73157763
98,0.989899,-0.36578378
99,1.0,1.0073185e-05
