index,timestep,sample
0,0.0,-33.055
1,0.01010101,-32.72111
2,0.02020202,-32.387222
3,0.030303031,-32.053333
4,0.04040404,-31.719444
5,0.05050505,-31.385555
6,0.060606062,-31.051666
7,0.07070707,-30.717777
8,0.08080808,-30.383888
9,0.09090909,-30.05
10,0.1010101,-29.71611
11,0.11111111,-29.382221
12,0.121212125,-29.048332
13,0.13131313,-28.714443
14,0.14141414,-28.380554
15,0.15151516,-28.046665
16,0.16161616,-27.712776
17,0.17171717,-27.378887
18,0.18181819,-27.044998
19,0.1919192,-26.71111
20,0.2020202,-26.37722
21,0.21212122,-26.043331
22,0.22222222,-25.709442
23,0.23232323,-25.375553
24,0.24242425,-25.041664
25,0.25252524,-24.707775
26,0.26262626,-24.373886
27,0.27272728,-24.039997
28,0.28282827,-23.706108
29,0.2929293,-23.37222
30,0.3030303,-23.03833
31,0.3131313,-22.704441
32,0.32323232,-22.370552
33,0.33333334,-22.036663
34,0.34343433,-21.702774
35,0.35353535,-21.368885
36,0.36363637,-21.034996
37,0.37373737,-20.701107
38,0.3838384,-20.367218
39,0.3939394,-20.033329
40,0.4040404,-19.69944
41,0.41414142,-19.365551
42,0.42424244,-19.031662
43,0.43434343,-18.697773
44,0.44444445,-18.363884
45,0.45454547,-18.029995
46,0.46464646,-17.696106
47,0.47474748,-17.362217
48,0.4848485,-17.028328
49,0.4949495,-16.694439
50,0.5050505,-16.36055
51,0.5151515,-16.02666
52,0.5252525,-15.692772
53,0.53535354,-15.358883
54,0.54545456,-15.024994
55,0.5555556,-14.691105
56,0.56565654,-14.357218
57,0.57575756,-14.023329
58,0.5858586,-13.68944
59,0.5959596,-13.355551
60,0.6060606,-13.021662
61,0.61616164,-12.687773
62,0.6262626,-12.353886
63,0.6363636,-12.019997
64,0.64646465,-11.686108
65,0.65656567,-11.352219
66,0.6666667,-11.01833
67,0.6767677,-10.684441
68,0.68686867,-10.3505535
69,0.6969697,-10.0166645
70,0.7070707,-9.6827755
71,0.7171717,-9.3488865
72,0.72727275,-9.0149975
73,0.7373737,-8.68111
74,0.74747473,-8.347221
75,0.75757575,-8.013332
76,0.7676768,-7.6794434
77,0.7777778,-7.3455544
78,0.7878788,-7.0116653
79,0.7979798,-6.6777782
80,0.8080808,-6.343889
81,0.8181818,-6.01
82,0.82828283,-5.676111
83,0.83838385,-5.342222
84,0.8484849,-5.008333
85,0.85858583,-4.674446
86,0.86868685,-4.340557
87,0.8787879,-4.006668
88,0.8888889,-3.6727788
89,0.8989899,-3.3388896
90,0.90909094,-3.0050004
91,0.9191919,-2.671113
92,0.9292929,-2.3372238
93,0.93939394,-2.0033345
94,0.94949496,-1.6694453
95,0.959596,-1.335556
96,0.969697,-1.0016668
97,0.97979796,-0.66777956
98,0.989899,-0.33389035
99,1.0,-1.1324883e-06
