index,timestep,sample
0,0.0,-11.03689
1,0.01010101,-10.925406
2,0.02020202,-10.813923
3,0.030303031,-10.702439
4,0.04040404,-10.590956
5,0.05050505,-10.479472
6,0.060606062,-10.367989
7,0.07070707,-10.256505
8,0.08080808,-10.145021
9,0.09090909,-10.033538
10,0.1010101,-9.922054
11,0.11111111,-9.810571
12,0.121212125,-9.699087
13,0.13131313,-9.587604
14,0.14141414,-9.47612
15,0.15151516,-9.364636
16,0.16161616,-9.253153
17,0.17171717,-9.141669
18,0.18181819,-9.030186
19,0.1919192,-8.918702
20,0.2020202,-8.807219
21,0.21212122,-8.695735
22,0.22222222,-8.584251
23,0.23232323,-8.472768
24,0.24242425,-8.361284
25,0.25252524,-8.249801
26,0.26262626,-8.138317
27,0.27272728,-8.026834
28,0.28282827,-7.91535
29,0.2929293,-7.803866
30,0.3030303,-7.692382
31,0.3131313,-7.5808983
32,0.32323232,-7.469414
33,0.33333334,-7.35793
34,0.34343433,-7.2464466
35,0.35353535,-7.1349626
36,0.36363637,-7.0234785
37,0.37373737,-6.911995
38,0.3838384,-6.800511
39,0.3939394,-6.689027
40,0.4040404,-6.5775433
41,0.41414142,-6.466059
42,0.42424244,-6.354575
43,0.43434343,-6.2430916
44,0.44444445,-6.1316075
45,0.45454547,-6.0201235
46,0.46464646,-5.90864
47,0.47474748,-5.797156
48,0.4848485,-5.685672
49,0.4949495,-5.574188
50,0.5050505,-5.4627047
51,0.5151515,-5.3512206
52,0.5252525,-5.2397366
53,0.53535354,-5.1282525
54,0.54545456,-5.0167685
55,0.5555556,-4.9052844
56,0.56565654,-4.7938013
57,0.57575756,-4.6823173
58,0.5858586,-4.570833
59,0.5959596,-4.459349
60,0.6060606,-4.347865
61,0.61616164,-4.236381
62,0.6262626,-4.124898
63,0.6363636,-4.013414
64,0.64646465,-3.90193
65,0.65656567,-3.7904463
66,0.6666667,-3.6789625
67,0.6767677,-3.5674787
68,0.68686867,-3.4559956
69,0.6969697,-3.3445117
70,0.7070707,-3.233028
71,0.7171717,-3.1215441
72,0.72727275,-3.0100603
73,0.7373737,-2.8985772
74,0.74747473,-2.7870934
75,0.75757575,-2.6756096
76,0.7676768,-2.5641258
77,0.7777778,-2.452642
78,0.7878788,-2.3411582
79,0.7979798,-2.229675
80,0.8080808,-2.1181912
81,0.8181818,-2.0067074
82,0.82828283,-1.8952236
83,0.83838385,-1.7837398
84,0.8484849,-1.672256
85,0.85858583,-1.5607728
86,0.86868685,-1.449289
87,0.8787879,-1.3378052
88,0.8888889,-1.2263213
89,0.8989899,-1.1148375
90,0.90909094,-1.0033537
91,0.9191919,-0.8918705
92,0.9292929,-0.7803866
93,0.93939394,-0.66890275
94,0.94949496,-0.5574189
95,0.959596,-0.44593504
96,0.969697,-0.3344512
97,0.97979796,-0.22296801
98,0.989899,-0.11148416
99,1.0,-3.1292439e-07
