index,timestep,sample
0,0.0,-46.291496
1,0.01010101,-45.823906
2,0.02020202,-45.356316
3,0.030303031,-44.888725
4,0.04040404,-44.421135
5,0.05050505,-43.953545
6,0.060606062,-43.485954
7,0.07070707,-43.018364
8,0.08080808,-42.550774
9,0.09090909,-42.083183
10,0.1010101,-41.615593
11,0.11111111,-41.148003
12,0.121212125,-40.680412
13,0.13131313,-40.212822
14,0.14141414,-39.74523
15,0.15151516,-39.27764
16,0.16161616,-38.81005
17,0.17171717,-38.34246
18,0.18181819,-37.87487
19,0.1919192,-37.40728
20,0.2020202,-36.93969
21,0.21212122,-36.4721
22,0.22222222,-36.00451
23,0.23232323,-35.53692
24,0.24242425,-35.06933
25,0.25252524,-34.601738
26,0.26262626,-34.134148
27,0.27272728,-33.666557
28,0.28282827,-33.198967
29,0.2929293,-32.731377
30,0.3030303,-32.263786
31,0.3131313,-31.796196
32,0.32323232,-31.328604
33,0.33333334,-30.861012
34,0.34343433,-30.393421
35,0.35353535,-29.925829
36,0.36363637,-29.458237
37,0.37373737,-28.990646
38,0.3838384,-28.523054
39,0.3939394,-28.055462
40,0.4040404,-27.587872
41,0.41414142,-27.12028
42,0.42424244,-26.652687
43,0.43434343,-26.185097
44,0.44444445,-25.717505
45,0.45454547,-25.249912
46,0.46464646,-24.782322
47,0.47474748,-24.31473
48,0.4848485,-23.847137
49,0.4949495,-23.379547
50,0.5050505,-22.911957
51,0.5151515,-22.444365
52,0.5252525,-21.976772
53,0.53535354,-21.50918
54,0.54545456,-21.041588
55,0.5555556,-20.573996
56,0.56565654,-20.106407
57,0.57575756,-19.638815
58,0.5858586,-19.171223
59,0.5959596,-18.70363
60,0.6060606,-18.236038
61,0.61616164,-17.768446
62,0.6262626,-17.300858
63,0.6363636,-16.833265
64,0.64646465,-16.365673
65,0.65656567,-15.898082
66,0.6666667,-15.4304905
67,0.6767677,-14.962899
68,0.68686867,-14.495311
69,0.6969697,-14.0277195
70,0.7070707,-13.560128
71,0.7171717,-13.092537
72,0.72727275,-12.624946
73,0.7373737,-12.157357
74,0.74747473,-11.689766
75,0.75757575,-11.222175
76,0.7676768,-10.754583
77,0.7777778,-10.286992
78,0.7878788,-9.819401
79,0.7979798,-9.351812
80,0.8080808,-8.884221
81,0.8181818,-8.41663
82,0.82828283,-7.9490385
83,0.83838385,-7.481447
84,0.8484849,-7.013856
85,0.85858583,-6.5462675
86,0.86868685,-6.078676
87,0.8787879,-5.611085
88,0.8888889,-5.1434937
89,0.8989899,-4.6759024
90,0.90909094,-4.208311
91,0.9191919,-3.7407224
92,0.9292929,-3.2731311
93,0.93939394,-2.8055398
94,0.94949496,-2.3379486
95,0.959596,-1.8703573
96,0.969697,-1.402766
97,0.97979796,-0.93517745
98,0.989899,-0.4675861
99,1.0,5.2452087e-06
