index,timestep,sample
0,0.0,-7.319668
1,0.01010101,-7.245732
2,0.02020202,-7.171796
3,0.030303031,-7.09786
4,0.04040404,-7.023924
5,0.05050505,-6.949988
6,0.060606062,-6.876052
7,0.07070707,-6.802116
8,0.08080808,-6.72818
9,0.09090909,-6.654244
10,0.1010101,-6.580308
11,0.11111111,-6.506372
12,0.121212125,-6.432436
13,0.13131313,-6.3585
14,0.14141414,-6.284564
15,0.15151516,-6.210628
16,0.16161616,-6.136692
17,0.17171717,-6.062756
18,0.18181819,-5.98882
19,0.1919192,-5.914884
20,0.2020202,-5.840948
21,0.21212122,-5.767012
22,0.22222222,-5.693076
23,0.23232323,-5.61914
24,0.24242425,-5.545204
25,0.25252524,-5.471268
26,0.26262626,-5.397332
27,0.27272728,-5.323396
28,0.28282827,-5.24946
29,0.2929293,-5.175524
30,0.3030303,-5.1015882
31,0.3131313,-5.0276523
32,0.32323232,-4.9537163
33,0.33333334,-4.8797803
34,0.34343433,-4.8058443
35,0.35353535,-4.7319083
36,0.36363637,-4.6579723
37,0.37373737,-4.5840364
38,0.3838384,-4.5101004
39,0.3939394,-4.4361644
40,0.4040404,-4.3622284
41,0.41414142,-4.2882924
42,0.42424244,-4.2143564
43,0.43434343,-4.1404204
44,0.44444445,-4.0664845
45,0.45454547,-3.9925482
46,0.46464646,-3.9186122
47,0.47474748,-3.844676
48,0.4848485,-3.7707398
49,0.4949495,-3.6968038
50,0.5050505,-3.6228678
51,0.5151515,-3.5489316
52,0.5252525,-3.4749954
53,0.53535354,-3.4010592
54,0.54545456,-3.327123
55,0.5555556,-3.2531867
56,0.56565654,-3.179251
57,0.57575756,-3.1053147
58,0.5858586,-3.0313785
59,0.5959596,-2.9574423
60,0.6060606,-2.883506
61,0.61616164,-2.8095698
62,0.6262626,-2.735634
63,0.6363636,-2.6616979
64,0.64646465,-2.5877616
65,0.65656567,-2.5138254
66,0.6666667,-2.4398892
67,0.6767677,-2.365953
68,0.68686867,-2.2920172
69,0.6969697,-2.218081
70,0.7070707,-2.1441448
71,0.7171717,-2.0702085
72,0.72727275,-1.9962724
73,0.7373737,-1.9223368
74,0.74747473,-1.8484007
75,0.75757575,-1.7744646
76,0.7676768,-1.7005285
77,0.7777778,-1.6265924
78,0.7878788,-1.5526563
79,0.7979798,-1.4787207
80,0.8080808,-1.4047846
81,0.8181818,-1.3308485
82,0.82828283,-1.2569124
83,0.83838385,-1.1829762
84,0.8484849,-1.1090401
85,0.85858583,-1.0351045
86,0.86868685,-0.9611684
87,0.8787879,-0.8872323
88,0.8888889,-0.8132962
89,0.8989899,-0.7393601
90,0.90909094,-0.665424
91,0.9191919,-0.5914883
92,0.9292929,-0.5175522
93,0.93939394,-0.4436161
94,0.94949496,-0.36968
95,0.959596,-0.29574388
96,0.969697,-0.22180778
97,0.97979796,-0.14787209
98,0.989899,-0.07393598
99,1.0,1.3411045e-07
