index,timestep,sample
0,0.0,1.956717
1,0.01010101,8.157303
2,0.02020202,7.803277
3,0.030303031,5.700154
4,0.04040404,6.165163
5,0.05050505,6.04318
6,0.060606062,5.3495674
7,0.07070707,14.968424
8,0.08080808,16.833773
9,0.09090909,20.520203
10,0.1010101,16.553684
11,0.11111111,14.894267
12,0.121212125,23.529335
13,0.13131313,18.729082
14,0.14141414,17.335238
15,0.15151516,22.601532
16,0.16161616,14.420568
17,0.17171717,13.185494
18,0.18181819,18.457151
19,0.1919192,14.211041
20,0.2020202,18.314474
21,0.21212122,25.802965
22,0.22222222,31.27454
23,0.23232323,33.926727
24,0.24242425,28.501999
25,0.25252524,27.7417
26,0.26262626,33.033108
27,0.27272728,43.256798
28,0.28282827,41.61768
29,0.2929293,40.282913
30,0.3030303,32.165554
31,0.3131313,30.363747
32,0.32323232,29.8028
33,0.33333334,31.875875
34,0.34343433,35.204105
35,0.35353535,41.36788
36,0.36363637,48.702995
37,0.37373737,48.630207
38,0.3838384,55.542053
39,0.3939394,56.406864
40,0.4040404,56.37968
41,0.41414142,58.427338
42,0.42424244,59.601143
43,0.43434343,65.3362
44,0.44444445,71.8573
45,0.45454547,71.28013
46,0.46464646,70.37849
47,0.47474748,68.34702
48,0.4848485,68.59855
49,0.4949495,60.10458
50,0.5050505,58.80535
51,0.5151515,56.71956
52,0.5252525,49.511925
53,0.53535354,49.585827
54,0.54545456,52.218353
55,0.5555556,46.318733
56,0.56565654,48.467354
57,0.57575756,46.07716
58,0.5858586,42.894337
59,0.5959596,45.278183
60,0.6060606,53.263992
61,0.61616164,58.17665
62,0.6262626,56.778893
63,0.6363636,55.746433
64,0.64646465,58.14833
65,0.65656567,55.726467
66,0.6666667,69.86385
67,0.6767677,70.801544
68,0.68686867,60.462036
69,0.6969697,56.188637
70,0.7070707,50.593616
71,0.7171717,38.7468
72,0.72727275,37.12076
73,0.7373737,32.8706
74,0.74747473,48.553226
75,0.75757575,62.931984
76,0.7676768,56.851658
77,0.7777778,47.603416
78,0.7878788,45.99457
79,0.7979798,27.494865
80,0.8080808,25.1315
81,0.8181818,27.37526
82,0.82828283,29.552265
83,0.83838385,30.366325
84,0.8484849,42.660946
85,0.85858583,48.609074
86,0.86868685,50.96749
87,0.8787879,44.517647
88,0.8888889,49.373318
89,0.8989899,60.960526
90,0.90909094,86.087074
91,0.9191919,76.79286
92,0.9292929,71.629196
93,0.93939394,58.149532
94,0.94949496,56.45861
95,0.959596,45.496944
96,0.969697,61.018425
97,0.97979796,51.86618
98,0.989899,36.968456
99,1.0,34.966965
