index,timestep,sample
0,0.0,-40.62569
1,0.01010101,-48.492893
2,0.02020202,-42.44015
3,0.030303031,-47.428825
4,0.04040404,-43.90593
5,0.05050505,-43.378307
6,0.060606062,-45.33416
7,0.07070707,-39.896797
8,0.08080808,-35.829575
9,0.09090909,-35.133316
10,0.1010101,-43.177437
11,0.11111111,-45.09775
12,0.121212125,-43.993477
13,0.13131313,-41.7038
14,0.14141414,-35.53887
15,0.15151516,-31.073387
16,0.16161616,-35.4553
17,0.17171717,-33.901478
18,0.18181819,-37.02239
19,0.1919192,-31.750092
20,0.2020202,-43.369858
21,0.21212122,-50.88203
22,0.22222222,-48.154472
23,0.23232323,-51.048637
24,0.24242425,-50.65645
25,0.25252524,-50.313538
26,0.26262626,-41.297573
27,0.27272728,-32.568195
28,0.28282827,-30.207212
29,0.2929293,-35.58753
30,0.3030303,-36.79035
31,0.3131313,-41.306187
32,0.32323232,-37.138187
33,0.33333334,-41.00459
34,0.34343433,-40.8863
35,0.35353535,-45.396057
36,0.36363637,-59.944405
37,0.37373737,-60.769764
38,0.3838384,-58.93756
39,0.3939394,-64.27002
40,0.4040404,-65.59498
41,0.41414142,-69.29256
42,0.42424244,-73.03257
43,0.43434343,-72.75405
44,0.44444445,-74.0741
45,0.45454547,-85.21495
46,0.46464646,-78.074005
47,0.47474748,-76.35524
48,0.4848485,-83.16735
49,0.4949495,-80.9003
50,0.5050505,-74.99552
51,0.5151515,-68.77403
52,0.5252525,-77.51429
53,0.53535354,-80.63362
54,0.54545456,-90.59619
55,0.5555556,-89.73903
56,0.56565654,-80.99189
57,0.57575756,-74.48011
58,0.5858586,-81.071
59,0.5959596,-89.40782
60,0.6060606,-96.92158
61,0.61616164,-93.337685
62,0.6262626,-96.5546
63,0.6363636,-95.28915
64,0.64646465,-93.21629
65,0.65656567,-80.29922
66,0.6666667,-80.529915
67,0.6767677,-70.53441
68,0.68686867,-65.00344
69,0.6969697,-57.915
70,0.7070707,-59.852478
71,0.7171717,-76.16455
72,0.72727275,-81.72041
73,0.7373737,-75.58093
74,0.74747473,-69.47487
75,0.75757575,-67.677765
76,0.7676768,-61.648464
77,0.7777778,-66.5844
78,0.7878788,-71.99704
79,0.7979798,-68.908264
80,0.8080808,-68.56389
81,0.8181818,-67.03651
82,0.82828283,-73.36184
83,0.83838385,-74.097435
84,0.8484849,-79.84422
85,0.85858583,-81.015434
86,0.86868685,-73.28572
87,0.8787879,-79.54742
88,0.8888889,-93.08848
89,0.8989899,-92.22115
90,0.90909094,-96.44675
91,0.9191919,-92.423515
92,0.9292929,-87.89181
93,0.93939394,-92.42731
94,0.94949496,-108.291046
95,0.959596,-90.338326
96,0.969697,-70.02229
97,0.97979796,-68.58098
98,0.989899,-70.968475
99,1.0,-69.84493
