index,timestep,sample
0,0.0,-1.4099818
1,0.01010101,-3.393909
2,0.02020202,-5.266119
3,0.030303031,-1.725102
4,0.04040404,1.8720629
5,0.05050505,0.28002965
6,0.060606062,-2.991016
7,0.07070707,-1.1103948
8,0.08080808,6.53925
9,0.09090909,8.896629
10,0.1010101,9.517523
11,0.11111111,4.3194313
12,0.121212125,-0.56260014
13,0.13131313,1.1961803
14,0.14141414,7.472579
15,0.15151516,2.5658603
16,0.16161616,0.11663127
17,0.17171717,-11.103539
18,0.18181819,-3.7148886
19,0.1919192,-1.9503704
20,0.2020202,4.076527
21,0.21212122,-0.2977991
22,0.22222222,0.48248112
23,0.23232323,-0.37719536
24,0.24242425,-1.9922878
25,0.25252524,-4.386096
26,0.26262626,-0.72547555
27,0.27272728,4.118436
28,0.28282827,6.042164
29,0.2929293,-4.1535006
30,0.3030303,-1.9169345
31,0.3131313,-6.510235
32,0.32323232,-14.1561985
33,0.33333334,-9.327656
34,0.34343433,-18.270947
35,0.35353535,-10.830079
36,0.36363637,-11.254085
37,0.37373737,-10.644992
38,0.3838384,-5.381111
39,0.3939394,-4.792368
40,0.4040404,-4.4019723
41,0.41414142,-2.2377925
42,0.42424244,-7.3039093
43,0.43434343,-19.761944
44,0.44444445,-23.696497
45,0.45454547,-24.826967
46,0.46464646,-21.645172
47,0.47474748,-21.390383
48,0.4848485,-24.079441
49,0.4949495,-29.337055
50,0.5050505,-31.262392
51,0.5151515,-35.140293
52,0.5252525,-30.100525
53,0.53535354,-35.81938
54,0.54545456,-31.213312
55,0.5555556,-22.899736
56,0.56565654,-12.480891
57,0.57575756,-25.939793
58,0.5858586,-33.43168
59,0.5959596,-30.252018
60,0.6060606,-19.25688
61,0.61616164,-18.967491
62,0.6262626,-3.3089838
63,0.6363636,1.2175932
64,0.64646465,-1.5796688
65,0.65656567,-2.9746246
66,0.6666667,-6.020569
67,0.6767677,-0.67703104
68,0.68686867,8.41699
69,0.6969697,-3.348774
70,0.7070707,-2.189602
71,0.7171717,-6.749423
72,0.72727275,-21.433578
73,0.7373737,-16.589794
74,0.74747473,-28.790009
75,0.75757575,-42.008034
76,0.7676768,-54.204258
77,0.7777778,-71.858536
78,0.7878788,-75.022896
79,0.7979798,-59.799667
80,0.8080808,-50.230522
81,0.8181818,-54.428444
82,0.82828283,-58.68952
83,0.83838385,-51.829826
84,0.8484849,-50.234547
85,0.85858583,-46.9479
86,0.86868685,-48.03597
87,0.8787879,-56.929543
88,0.8888889,-57.07212
89,0.8989899,-67.20515
90,0.90909094,-61.662785
91,0.9191919,-74.73631
92,0.9292929,-66.55603
93,0.93939394,-64.93167
94,0.94949496,-56.175396
95,0.959596,-58.5304
96,0.969697,-68.968124
97,0.97979796,-52.43444
98,0.989899,-45.32374
99,1.0,-57.76544
