index,timestep,sample
0,0.0,-7.710967
1,0.01010101,-11.208532
2,0.02020202,-5.141984
3,0.030303031,-10.917799
4,0.04040404,-9.856195
5,0.05050505,-11.445919
6,0.060606062,-6.906115
7,0.07070707,-9.79723
8,0.08080808,-5.2294645
9,0.09090909,-9.2047
10,0.1010101,-5.3404317
11,0.11111111,-8.238779
12,0.121212125,-11.013933
13,0.13131313,-12.17431
14,0.14141414,-4.1883974
15,0.15151516,-5.035835
16,0.16161616,-5.762528
17,0.17171717,-2.041624
18,0.18181819,-2.2343295
19,0.1919192,-6.2774706
20,0.2020202,-7.577261
21,0.21212122,-4.5180893
22,0.22222222,-3.4175534
23,0.23232323,4.2504406
24,0.24242425,-4.61456
25,0.25252524,3.4150896
26,0.26262626,-2.0671954
27,0.27272728,0.35348177
28,0.28282827,-1.9962852
29,0.2929293,1.3756323
30,0.3030303,2.0573964
31,0.3131313,-7.357137
32,0.32323232,-17.611315
33,0.33333334,-15.747427
34,0.34343433,-13.372959
35,0.35353535,-13.776726
36,0.36363637,-13.89615
37,0.37373737,-11.21393
38,0.3838384,-11.915679
39,0.3939394,-11.84044
40,0.4040404,-11.161052
41,0.41414142,-3.912269
42,0.42424244,-1.916192
43,0.43434343,2.4046474
44,0.44444445,-4.457973
45,0.45454547,-1.4149365
46,0.46464646,7.9983163
47,0.47474748,18.120087
48,0.4848485,15.824899
49,0.4949495,25.29317
50,0.5050505,15.129996
51,0.5151515,17.41673
52,0.5252525,16.61328
53,0.53535354,20.417448
54,0.54545456,16.839027
55,0.5555556,11.6626625
56,0.56565654,19.027817
57,0.57575756,23.635881
58,0.5858586,9.95777
59,0.5959596,4.2232337
60,0.6060606,6.5150137
61,0.61616164,-2.5122833
62,0.6262626,6.7450438
63,0.6363636,11.012821
64,0.64646465,-0.17394733
65,0.65656567,8.94345
66,0.6666667,14.182618
67,0.6767677,10.509483
68,0.68686867,10.208936
69,0.6969697,18.153458
70,0.7070707,28.690971
71,0.7171717,28.745796
72,0.72727275,16.812416
73,0.7373737,4.557889
74,0.74747473,8.488323
75,0.75757575,9.699558
76,0.7676768,10.643785
77,0.7777778,13.372992
78,0.7878788,0.4290123
79,0.7979798,1.1029153
80,0.8080808,-9.985521
81,0.8181818,-11.447618
82,0.82828283,-17.859322
83,0.83838385,-17.433397
84,0.8484849,-23.027166
85,0.85858583,-26.748947
86,0.86868685,-23.561296
87,0.8787879,-15.537539
88,0.8888889,-26.300999
89,0.8989899,-33.8523
90,0.90909094,-43.64623
91,0.9191919,-63.924408
92,0.9292929,-62.017982
93,0.93939394,-49.35798
94,0.94949496,-41.163086
95,0.959596,-38.928055
96,0.969697,-26.172432
97,0.97979796,-22.140953
98,0.989899,-21.646023
99,1.0,-26.723444
