index,timestep,sample
0,0.0,28.871798
1,0.01010101,31.962872
2,0.02020202,30.76675
3,0.030303031,23.259827
4,0.04040404,28.457783
5,0.05050505,25.861294
6,0.060606062,27.402437
7,0.07070707,26.842009
8,0.08080808,33.049416
9,0.09090909,30.235163
10,0.1010101,27.527853
11,0.11111111,27.824802
12,0.121212125,34.990665
13,0.13131313,37.12542
14,0.14141414,33.335976
15,0.15151516,30.780935
16,0.16161616,30.5115
17,0.17171717,33.699154
18,0.18181819,31.4666
19,0.1919192,37.664673
20,0.2020202,33.09027
21,0.21212122,39.747837
22,0.22222222,41.455353
23,0.23232323,41.42889
24,0.24242425,33.044098
25,0.25252524,38.72854
26,0.26262626,31.874554
27,0.27272728,32.633427
28,0.28282827,26.754974
29,0.2929293,20.691072
30,0.3030303,19.707323
31,0.3131313,17.921644
32,0.32323232,19.096056
33,0.33333334,20.354818
34,0.34343433,23.913725
35,0.35353535,30.78255
36,0.36363637,38.33698
37,0.37373737,34.71752
38,0.3838384,30.89085
39,0.3939394,42.670486
40,0.4040404,46.716904
41,0.41414142,50.143356
42,0.42424244,49.03802
43,0.43434343,44.851807
44,0.44444445,47.027843
45,0.45454547,46.758152
46,0.46464646,53.776012
47,0.47474748,49.523094
48,0.4848485,50.99747
49,0.4949495,59.693943
50,0.5050505,66.92962
51,0.5151515,75.00554
52,0.5252525,69.81234
53,0.53535354,73.194405
54,0.54545456,63.120007
55,0.5555556,49.63327
56,0.56565654,61.72911
57,0.57575756,62.410397
58,0.5858586,52.159904
59,0.5959596,50.668938
60,0.6060606,52.892075
61,0.61616164,54.81532
62,0.6262626,65.29442
63,0.6363636,65.46598
64,0.64646465,62.96378
65,0.65656567,55.841717
66,0.6666667,60.72278
67,0.6767677,63.32054
68,0.68686867,58.149002
69,0.6969697,57.06484
70,0.7070707,62.091484
71,0.7171717,56.135033
72,0.72727275,50.07154
73,0.7373737,36.060852
74,0.74747473,18.45917
75,0.75757575,20.891706
76,0.7676768,24.972605
77,0.7777778,9.382436
78,0.7878788,2.2793288
79,0.7979798,6.187931
80,0.8080808,6.501836
81,0.8181818,11.908533
82,0.82828283,19.058376
83,0.83838385,5.257348
84,0.8484849,9.68717
85,0.85858583,11.014047
86,0.86868685,14.493185
87,0.8787879,9.948851
88,0.8888889,14.372381
89,0.8989899,4.3546944
90,0.90909094,-5.777071
91,0.9191919,-23.737532
92,0.9292929,-14.173097
93,0.93939394,-16.757593
94,0.94949496,-9.38864
95,0.959596,-7.187907
96,0.969697,-7.1166883
97,0.97979796,0.89558554
98,0.989899,29.135695
99,1.0,36.836933
