id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,prior:estimated_data,integrand:TotalIntegrand,integrand:FlowIntegrand
0,-52.864295959472656,1.0,-5.452600479125977,-5.441405773162842,-5.452536106109619,1.4649972,1.7502677
1,-107.08483123779297,1.0,-6.337552070617676,-6.324099063873291,-6.337752819061279,2.5244722,1.1955119
2,84.15923309326172,1.0,-5.890166282653809,-5.89259672164917,-5.890233039855957,1.395724,1.3258915
3,35.61058807373047,1.0,-5.296833038330078,-5.308326244354248,-5.296721935272217,0.04375488,1.1718904
4,-72.31973266601562,1.0,-5.701121807098389,-5.68557596206665,-5.701131820678711,0.86772984,1.8427144
5,118.1934814453125,1.0,-6.5929131507873535,-6.580374717712402,-6.593190670013428,2.091013,1.181729
6,28.651519775390625,1.0,-5.251200199127197,-5.262374401092529,-5.251075267791748,1.3191043,1.4165248
7,25.162229537963867,1.0,-5.232039451599121,-5.242903709411621,-5.231909275054932,-0.13491255,-0.13631849
8,-144.02020263671875,1.0,-7.2839460372924805,-7.294677257537842,-7.284430027008057,3.3698769,1.7944964
9,50.15018081665039,1.0,-5.424070358276367,-5.434891700744629,-5.42399787902832,0.8963042,1.1450298
10,-54.16834259033203,1.0,-5.4668426513671875,-5.455277919769287,-5.466782569885254,0.89496195,1.4322603
11,48.77976608276367,1.0,-5.410236358642578,-5.421198844909668,-5.410159111022949,1.2702013,1.3045231
12,-11.921693801879883,1.0,-5.181936264038086,-5.184381008148193,-5.181791305541992,1.0707351,1.2991738
13,39.75249481201172,1.0,-5.3286848068237305,-5.34017276763916,-5.328583240509033,0.902233,1.6497068
14,42.96388626098633,1.0,-5.355790615081787,-5.367172718048096,-5.355697154998779,1.3725617,1.2852442
15,-40.03872299194336,1.0,-5.331015110015869,-5.323855400085449,-5.330914497375488,1.21041,1.3585193
16,-39.44133758544922,1.0,-5.326170444488525,-5.319211006164551,-5.32606840133667,0.30331185,0.77321726
17,57.05630874633789,1.0,-5.499619483947754,-5.509481430053711,-5.499569416046143,1.5863203,1.0456312
18,-15.717370986938477,1.0,-5.192641258239746,-5.193844318389893,-5.192499160766602,1.2733526,1.3241051
19,-16.4046573638916,1.0,-5.194894313812256,-5.195868015289307,-5.1947526931762695,0.74637365,0.82713544
20,-130.565673828125,1.0,-6.90696382522583,-6.905701160430908,-6.90733528137207,0.8866252,1.9290733
21,-17.25218391418457,1.0,-5.197804927825928,-5.198494911193848,-5.197664260864258,0.6913878,0.24873537
22,-9.469974517822266,1.0,-5.176584720611572,-5.179807662963867,-5.176437854766846,0.39110747,1.1940762
23,27.5450496673584,1.0,-5.244854927062988,-5.255941390991211,-5.2447285652160645,1.2699952,1.8246403
24,-33.50799560546875,1.0,-5.282003879547119,-5.27707576751709,-5.281888484954834,1.2156241,1.7006767
25,-23.098148345947266,1.0,-5.221875190734863,-5.220569610595703,-5.221741676330566,0.18994132,-0.13710067
26,65.97225952148438,1.0,-5.6115498542785645,-5.619582176208496,-5.611533164978027,1.5648226,0.7725213
27,27.09348487854004,1.0,-5.242337703704834,-5.253385066986084,-5.242210388183594,1.4949508,1.4178177
28,-38.523887634277344,1.0,-5.31887149810791,-5.312222480773926,-5.318767070770264,1.1929284,1.847201
29,74.20440673828125,1.0,-5.729300498962402,-5.735086917877197,-5.729319095611572,-0.60870427,1.3670703
30,16.938430786132812,1.0,-5.196710109710693,-5.206466197967529,-5.196569442749023,-0.13345073,0.7655862
31,-47.1921272277832,1.0,-5.394688606262207,-5.385201454162598,-5.394607067108154,1.0153215,0.71036947
32,-25.080364227294922,1.0,-5.231619834899902,-5.2296271324157715,-5.231489658355713,-0.36121243,0.44752374
33,-32.96956253051758,1.0,-5.278351306915283,-5.2736101150512695,-5.278234958648682,0.2593508,0.87032187
34,-100.75244140625,1.0,-6.203255653381348,-6.18817663192749,-6.203416347503662,1.7588462,1.3681875
35,36.295249938964844,1.0,-5.301856517791748,-5.313359260559082,-5.3017473220825195,-0.8700676,1.598749
36,85.8243179321289,1.0,-5.9190473556518555,-5.920855522155762,-5.919122695922852,0.79831046,0.9395382
37,40.33174133300781,1.0,-5.333418369293213,-5.344893932342529,-5.33331823348999,1.0482652,0.7751284
38,-119.10868835449219,1.0,-6.615074634552002,-6.606573581695557,-6.615358352661133,2.1949983,0.68611735
39,60.0501708984375,1.0,-5.53539514541626,-5.544715881347656,-5.535355567932129,1.7243024,1.0034816
40,3.140383720397949,1.0,-5.168439865112305,-5.175269603729248,-5.168290615081787,1.1337433,1.4852885
41,-100.98918151855469,1.0,-6.208128929138184,-6.193099498748779,-6.208291053771973,2.2462354,1.7164875
42,-10.375326156616211,1.0,-5.178418159484863,-5.181355953216553,-5.178271770477295,-0.4531614,1.4425809
43,-52.02661895751953,1.0,-5.443634510040283,-5.432682991027832,-5.443567752838135,-0.9048379,-0.36705312
44,-4.109637260437012,1.0,-5.169157028198242,-5.174002170562744,-5.169007778167725,1.1623666,1.6432767
