index,timestep,Diffusion_Coeff,Divergence,score:Offset_Tr_X,score:Offset_Tr_Y,score:Offset_Tr_Z,pos:Offset_Tr_X,pos:Offset_Tr_Y,pos:Offset_Tr_Z
0,0.0,0.3377508819103241,-31.729766845703125,12.94259262084961,-0.8420237302780151,6.310496807098389,0.0,0.0,0.0
1,0.0010000000474974513,0.33968284726142883,-31.410430908203125,12.701529502868652,-0.461221843957901,6.806382179260254,-0.03757765144109726,0.0011117591056972742,-0.020086826756596565
2,0.026615384966135025,0.39312079548835754,-73.34503173828125,2.5694961547851562,-8.127631187438965,10.37736701965332,0.02888818085193634,0.052888184785842896,-0.06327944248914719
3,0.05223076790571213,0.4549654722213745,-40.41447448730469,-1.1838703155517578,-11.107913970947266,3.4121131896972656,0.07433538883924484,0.11255894601345062,-0.05162091553211212
4,0.07784615457057953,0.5265393853187561,-31.110626220703125,-5.505177974700928,-3.209679126739502,-7.799392223358154,0.15152792632579803,0.09387578070163727,-0.01693766377866268
5,0.10346154123544693,0.6093730926513672,-33.7459716796875,-1.817535638809204,-5.944873332977295,6.103061199188232,0.15750309824943542,0.07149685174226761,-0.1387079656124115
6,0.12907692790031433,0.7052379250526428,-17.57196044921875,5.0718512535095215,1.6513230800628662,5.266625881195068,0.015608707442879677,-0.004472048487514257,-0.14801231026649475
7,0.15469230711460114,0.8161840438842773,-45.84246826171875,-5.063500881195068,1.4853390455245972,-3.456820011138916,0.07629192620515823,-0.0784657746553421,-0.04103097319602966
8,0.18030768632888794,0.9445837140083313,-18.925872802734375,3.996304988861084,3.6500792503356934,0.4182873070240021,0.0038881967775523663,-0.1350497454404831,0.02562742680311203
9,0.20592308044433594,1.093183159828186,-29.38897705078125,-2.4926273822784424,1.4193350076675415,-3.640061378479004,0.07312420755624771,-0.11811179667711258,0.07885117828845978
10,0.23153845965862274,1.2651596069335938,-17.674713134765625,3.159602642059326,2.282254457473755,-1.006200909614563,0.06231675297021866,-0.18566468358039856,-0.07299982756376266
11,0.25715383887290955,1.46419095993042,-14.696815490722656,-1.1043833494186401,0.009592045098543167,3.3040952682495117,0.13726705312728882,-0.09672053903341293,-0.35157111287117004
12,0.28276923298835754,1.6945334672927856,-10.85211181640625,-2.2752552032470703,-1.967242956161499,0.38833603262901306,0.28731676936149597,0.18301242589950562,-0.3467141091823578
13,0.30838462710380554,1.9611128568649292,-7.904811859130859,-0.9907381534576416,0.08521483838558197,2.4291090965270996,0.2875279188156128,0.0020247246138751507,-0.4339439570903778
14,0.33399999141693115,2.26962947845459,-6.400115966796875,-1.3084887266159058,1.8144268989562988,-0.08943784236907959,0.40522974729537964,-0.16351546347141266,-0.3665960133075714
15,0.35961538553237915,2.6266815662384033,-1.3658084869384766,-0.03888465836644173,1.0899527072906494,1.5923603773117065,0.2634223699569702,-0.22278879582881927,-0.5970807075500488
16,0.38523077964782715,3.0399036407470703,-4.7453460693359375,-1.0826904773712158,1.229232668876648,-0.029536781832575798,0.6721180081367493,-0.08620502799749374,-0.4435153305530548
17,0.41084614396095276,3.518132448196411,-1.0723648071289062,-0.044155098497867584,0.8224576711654663,1.1647816896438599,0.35826706886291504,-0.17922364175319672,-0.6137824654579163
18,0.43646153807640076,4.071595668792725,-1.2563705444335938,-0.6931878328323364,-0.9373148679733276,-0.40405794978141785,0.9569316506385803,0.3213290870189667,-0.5067576766014099
19,0.46207693219184875,4.712128162384033,-0.7737941741943359,-0.734154224395752,0.6832137107849121,0.38388583064079285,1.4033167362213135,-0.11786962300539017,-0.8331614136695862
20,0.48769229650497437,5.453425884246826,-0.1757831573486328,-0.1903601735830307,0.6379307508468628,0.657072126865387,1.7598882913589478,-0.5356769561767578,-1.1392360925674438
21,0.5133076906204224,6.311344146728516,-0.014424324035644531,0.1812189221382141,0.5511274933815002,0.5675753355026245,2.4816644191741943,-1.8986457586288452,-1.695502758026123
22,0.5389230847358704,7.304227828979492,-0.04765892028808594,0.20093293488025665,0.41077595949172974,0.5320635437965393,1.710565209388733,-2.3097140789031982,-1.9494409561157227
23,0.5645384788513184,8.453309059143066,-0.035111188888549805,0.04901214316487312,0.49405601620674133,0.33981284499168396,2.6406643390655518,-3.7228200435638428,-2.5555901527404785
24,0.5901538133621216,9.783157348632812,-0.08675336837768555,0.3008493185043335,0.24734777212142944,0.33301347494125366,1.4635155200958252,-3.3631179332733154,-2.7882049083709717
25,0.6157692074775696,11.322216987609863,-0.08841395378112793,-0.021741285920143127,0.37460270524024963,0.2182978391647339,2.507801055908203,-4.966465950012207,-2.1515960693359375
26,0.6413846015930176,13.103397369384766,7.355213165283203e-05,-0.3480313718318939,0.09368997812271118,0.07840783149003983,5.360981464385986,-4.702682971954346,-1.4594842195510864
27,0.6669999957084656,15.164787292480469,-0.06655526161193848,-0.2935665249824524,0.02658253349363804,-0.10862608253955841,5.9252610206604,-4.351633548736572,1.0606398582458496
28,0.6926153898239136,17.55047035217285,-0.04500579833984375,-0.20565995573997498,-0.06381680071353912,-0.16349883377552032,5.273932456970215,-3.743316888809204,1.146242380142212
29,0.7182307839393616,20.311464309692383,-0.07891738414764404,-0.08457351475954056,-0.058140967041254044,-0.20881333947181702,5.2735161781311035,-1.711633563041687,2.6657888889312744
30,0.7438461780548096,23.506807327270508,0.042555809020996094,-0.04958517476916313,0.13410288095474243,0.13805650174617767,3.855316400527954,-2.373211145401001,-0.029881898313760757
31,0.7694615125656128,27.204824447631836,0.032263219356536865,-0.04285406693816185,-0.08398163318634033,-0.1444239467382431,5.255136966705322,-2.667602300643921,3.7929751873016357
32,0.7950769066810608,31.48461151123047,0.005246341228485107,-0.037334296852350235,0.06642580777406693,0.12823867797851562,3.0394287109375,-1.1708756685256958,-3.049124240875244
33,0.8206923007965088,36.437686920166016,-0.028376460075378418,0.00437594298273325,0.10807409137487411,-0.0700623095035553,3.084552526473999,-12.016633033752441,-2.2469377517700195
34,0.8463076949119568,42.16996765136719,-0.09994173049926758,-0.0969119742512703,0.012000330723822117,0.05413622409105301,8.0374174118042,-9.024869918823242,-2.9705963134765625
35,0.8719230890274048,48.80403137207031,-0.01207035779953003,-0.05534239858388901,0.06037663295865059,-0.053640540689229965,9.338981628417969,-16.581939697265625,1.6601306200027466
36,0.8975384831428528,56.481746673583984,4.815682768821716e-05,-0.006686349865049124,0.020653467625379562,-0.08291259407997131,6.146602630615234,-15.387626647949219,8.873092651367188
37,0.923153817653656,65.36727905273438,0.008096784353256226,0.06493085622787476,0.03174430876970291,-0.01436187420040369,-0.343515545129776,-9.395217895507812,2.09942889213562
38,0.948769211769104,75.65068054199219,-0.005764782428741455,0.05094381049275398,0.03321237117052078,0.01345004141330719,-7.082050323486328,-15.947726249694824,-4.3159565925598145
39,0.974384605884552,87.55184173583984,-0.00172378309071064,0.00025888049276545644,0.009992633946239948,-0.051860399544239044,3.4276092052459717,-16.425668716430664,11.54906177520752
40,1.0,101.32525634765625,-0.0026792138814926147,-0.010734926909208298,0.01985846273601055,-0.0406658798456192,6.430931091308594,-24.789051055908203,10.394329071044922
