index,timestep,sample
0,0.0,-6.1083555
1,0.01010101,-6.1083555
2,0.02020202,-6.1083555
3,0.030303031,-6.1083555
4,0.04040404,-6.1083555
5,0.05050505,-6.1083555
6,0.060606062,-6.1083555
7,0.07070707,-6.1083555
8,0.08080808,-6.1083555
9,0.09090909,-6.1083555
10,0.1010101,-6.1083555
11,0.11111111,-6.1083555
12,0.121212125,-6.1083555
13,0.13131313,-6.1083555
14,0.14141414,-6.1083555
15,0.15151516,-6.1083555
16,0.16161616,-6.1083555
17,0.17171717,-6.1083555
18,0.18181819,-6.1083555
19,0.1919192,-6.1083555
20,0.2020202,-6.1083555
21,0.21212122,-6.1083555
22,0.22222222,-6.1083555
23,0.23232323,-6.1083555
24,0.24242425,-6.1083555
25,0.25252524,-6.1083555
26,0.26262626,-6.1083555
27,0.27272728,-6.1083555
28,0.28282827,-6.1083555
29,0.2929293,-6.1083555
30,0.3030303,-6.1083555
31,0.3131313,-6.1083555
32,0.32323232,-6.1083555
33,0.33333334,-6.1083555
34,0.34343433,-6.1083555
35,0.35353535,-6.1083555
36,0.36363637,-6.1083555
37,0.37373737,-6.1083555
38,0.3838384,-6.1083555
39,0.3939394,-6.1083555
40,0.4040404,-6.1083555
41,0.41414142,-6.1083555
42,0.42424244,-6.1083555
43,0.43434343,-6.1083555
44,0.44444445,-6.1083555
45,0.45454547,-6.1083555
46,0.46464646,-6.1083555
47,0.47474748,-6.1083555
48,0.4848485,-6.1083555
49,0.4949495,-6.1083555
50,0.5050505,-6.1083555
51,0.5151515,-6.1083555
52,0.5252525,-6.1083555
53,0.53535354,-6.1083555
54,0.54545456,-6.1083555
55,0.5555556,-6.1083555
56,0.56565654,-6.1083555
57,0.57575756,-6.1083555
58,0.5858586,-6.1083555
59,0.5959596,-6.1083555
60,0.6060606,-6.1083555
61,0.61616164,-6.1083555
62,0.6262626,-6.1083555
63,0.6363636,-6.1083555
64,0.64646465,-6.1083555
65,0.65656567,-6.1083555
66,0.6666667,-6.1083555
67,0.6767677,-6.1083555
68,0.68686867,-6.1083555
69,0.6969697,-6.1083555
70,0.7070707,-6.1083555
71,0.7171717,-6.1083555
72,0.72727275,-6.1083555
73,0.7373737,-6.1083555
74,0.74747473,-6.1083555
75,0.75757575,-6.1083555
76,0.7676768,-6.1083555
77,0.7777778,-6.1083555
78,0.7878788,-6.1083555
79,0.7979798,-6.1083555
80,0.8080808,-6.1083555
81,0.8181818,-6.1083555
82,0.82828283,-6.1083555
83,0.83838385,-6.1083555
84,0.8484849,-6.1083555
85,0.85858583,-6.1083555
86,0.86868685,-6.1083555
87,0.8787879,-6.1083555
88,0.8888889,-6.1083555
89,0.8989899,-6.1083555
90,0.90909094,-6.1083555
91,0.9191919,-6.1083555
92,0.9292929,-6.1083555
93,0.93939394,-6.1083555
94,0.94949496,-6.1083555
95,0.959596,-6.1083555
96,0.969697,-6.1083555
97,0.97979796,-6.1083555
98,0.989899,-6.1083555
99,1.0,-6.1083555
