index,timestep,sample
0,0.0,-32.253513
1,0.01010101,-32.253513
2,0.02020202,-32.253513
3,0.030303031,-32.253513
4,0.04040404,-32.253513
5,0.05050505,-32.253513
6,0.060606062,-32.253513
7,0.07070707,-32.253513
8,0.08080808,-32.253513
9,0.09090909,-32.253513
10,0.1010101,-32.253513
11,0.11111111,-32.253513
12,0.121212125,-32.253513
13,0.13131313,-32.253513
14,0.14141414,-32.253513
15,0.15151516,-32.253513
16,0.16161616,-32.253513
17,0.17171717,-32.253513
18,0.18181819,-32.253513
19,0.1919192,-32.253513
20,0.2020202,-32.253513
21,0.21212122,-32.253513
22,0.22222222,-32.253513
23,0.23232323,-32.253513
24,0.24242425,-32.253513
25,0.25252524,-32.253513
26,0.26262626,-32.253513
27,0.27272728,-32.253513
28,0.28282827,-32.253513
29,0.2929293,-32.253513
30,0.3030303,-32.253513
31,0.3131313,-32.253513
32,0.32323232,-32.253513
33,0.33333334,-32.253513
34,0.34343433,-32.253513
35,0.35353535,-32.253513
36,0.36363637,-32.253513
37,0.37373737,-32.253513
38,0.3838384,-32.253513
39,0.3939394,-32.253513
40,0.4040404,-32.253513
41,0.41414142,-32.253513
42,0.42424244,-32.253513
43,0.43434343,-32.253513
44,0.44444445,-32.253513
45,0.45454547,-32.253513
46,0.46464646,-32.253513
47,0.47474748,-32.253513
48,0.4848485,-32.253513
49,0.4949495,-32.253513
50,0.5050505,-32.253513
51,0.5151515,-32.253513
52,0.5252525,-32.253513
53,0.53535354,-32.253513
54,0.54545456,-32.253513
55,0.5555556,-32.253513
56,0.56565654,-32.253513
57,0.57575756,-32.253513
58,0.5858586,-32.253513
59,0.5959596,-32.253513
60,0.6060606,-32.253513
61,0.61616164,-32.253513
62,0.6262626,-32.253513
63,0.6363636,-32.253513
64,0.64646465,-32.253513
65,0.65656567,-32.253513
66,0.6666667,-32.253513
67,0.6767677,-32.253513
68,0.68686867,-32.253513
69,0.6969697,-32.253513
70,0.7070707,-32.253513
71,0.7171717,-32.253513
72,0.72727275,-32.253513
73,0.7373737,-32.253513
74,0.74747473,-32.253513
75,0.75757575,-32.253513
76,0.7676768,-32.253513
77,0.7777778,-32.253513
78,0.7878788,-32.253513
79,0.7979798,-32.253513
80,0.8080808,-32.253513
81,0.8181818,-32.253513
82,0.82828283,-32.253513
83,0.83838385,-32.253513
84,0.8484849,-32.253513
85,0.85858583,-32.253513
86,0.86868685,-32.253513
87,0.8787879,-32.253513
88,0.8888889,-32.253513
89,0.8989899,-32.253513
90,0.90909094,-32.253513
91,0.9191919,-32.253513
92,0.9292929,-32.253513
93,0.93939394,-32.253513
94,0.94949496,-32.253513
95,0.959596,-32.253513
96,0.969697,-32.253513
97,0.97979796,-32.253513
98,0.989899,-32.253513
99,1.0,-32.253513
