index,timestep,sample
0,0.0,-0.4764117
1,0.01010101,-0.4764117
2,0.02020202,-0.4764117
3,0.030303031,-0.4764117
4,0.04040404,-0.4764117
5,0.05050505,-0.4764117
6,0.060606062,-0.4764117
7,0.07070707,-0.4764117
8,0.08080808,-0.4764117
9,0.09090909,-0.4764117
10,0.1010101,-0.4764117
11,0.11111111,-0.4764117
12,0.121212125,-0.4764117
13,0.13131313,-0.4764117
14,0.14141414,-0.4764117
15,0.15151516,-0.4764117
16,0.16161616,-0.4764117
17,0.17171717,-0.4764117
18,0.18181819,-0.4764117
19,0.1919192,-0.4764117
20,0.2020202,-0.4764117
21,0.21212122,-0.4764117
22,0.22222222,-0.4764117
23,0.23232323,-0.4764117
24,0.24242425,-0.4764117
25,0.25252524,-0.4764117
26,0.26262626,-0.4764117
27,0.27272728,-0.4764117
28,0.28282827,-0.4764117
29,0.2929293,-0.4764117
30,0.3030303,-0.4764117
31,0.3131313,-0.4764117
32,0.32323232,-0.4764117
33,0.33333334,-0.4764117
34,0.34343433,-0.4764117
35,0.35353535,-0.4764117
36,0.36363637,-0.4764117
37,0.37373737,-0.4764117
38,0.3838384,-0.4764117
39,0.3939394,-0.4764117
40,0.4040404,-0.4764117
41,0.41414142,-0.4764117
42,0.42424244,-0.4764117
43,0.43434343,-0.4764117
44,0.44444445,-0.4764117
45,0.45454547,-0.4764117
46,0.46464646,-0.4764117
47,0.47474748,-0.4764117
48,0.4848485,-0.4764117
49,0.4949495,-0.4764117
50,0.5050505,-0.4764117
51,0.5151515,-0.4764117
52,0.5252525,-0.4764117
53,0.53535354,-0.4764117
54,0.54545456,-0.4764117
55,0.5555556,-0.4764117
56,0.56565654,-0.4764117
57,0.57575756,-0.4764117
58,0.5858586,-0.4764117
59,0.5959596,-0.4764117
60,0.6060606,-0.4764117
61,0.61616164,-0.4764117
62,0.6262626,-0.4764117
63,0.6363636,-0.4764117
64,0.64646465,-0.4764117
65,0.65656567,-0.4764117
66,0.6666667,-0.4764117
67,0.6767677,-0.4764117
68,0.68686867,-0.4764117
69,0.6969697,-0.4764117
70,0.7070707,-0.4764117
71,0.7171717,-0.4764117
72,0.72727275,-0.4764117
73,0.7373737,-0.4764117
74,0.74747473,-0.4764117
75,0.75757575,-0.4764117
76,0.7676768,-0.4764117
77,0.7777778,-0.4764117
78,0.7878788,-0.4764117
79,0.7979798,-0.4764117
80,0.8080808,-0.4764117
81,0.8181818,-0.4764117
82,0.82828283,-0.4764117
83,0.83838385,-0.4764117
84,0.8484849,-0.4764117
85,0.85858583,-0.4764117
86,0.86868685,-0.4764117
87,0.8787879,-0.4764117
88,0.8888889,-0.4764117
89,0.8989899,-0.4764117
90,0.90909094,-0.4764117
91,0.9191919,-0.4764117
92,0.9292929,-0.4764117
93,0.93939394,-0.4764117
94,0.94949496,-0.4764117
95,0.959596,-0.4764117
96,0.969697,-0.4764117
97,0.97979796,-0.4764117
98,0.989899,-0.4764117
99,1.0,-0.4764117
