index,timestep,sample
0,0.0,-18.301966
1,0.01010101,-18.301966
2,0.02020202,-18.301966
3,0.030303031,-18.301966
4,0.04040404,-18.301966
5,0.05050505,-18.301966
6,0.060606062,-18.301966
7,0.07070707,-18.301966
8,0.08080808,-18.301966
9,0.09090909,-18.301966
10,0.1010101,-18.301966
11,0.11111111,-18.301966
12,0.121212125,-18.301966
13,0.13131313,-18.301966
14,0.14141414,-18.301966
15,0.15151516,-18.301966
16,0.16161616,-18.301966
17,0.17171717,-18.301966
18,0.18181819,-18.301966
19,0.1919192,-18.301966
20,0.2020202,-18.301966
21,0.21212122,-18.301966
22,0.22222222,-18.301966
23,0.23232323,-18.301966
24,0.24242425,-18.301966
25,0.25252524,-18.301966
26,0.26262626,-18.301966
27,0.27272728,-18.301966
28,0.28282827,-18.301966
29,0.2929293,-18.301966
30,0.3030303,-18.301966
31,0.3131313,-18.301966
32,0.32323232,-18.301966
33,0.33333334,-18.301966
34,0.34343433,-18.301966
35,0.35353535,-18.301966
36,0.36363637,-18.301966
37,0.37373737,-18.301966
38,0.3838384,-18.301966
39,0.3939394,-18.301966
40,0.4040404,-18.301966
41,0.41414142,-18.301966
42,0.42424244,-18.301966
43,0.43434343,-18.301966
44,0.44444445,-18.301966
45,0.45454547,-18.301966
46,0.46464646,-18.301966
47,0.47474748,-18.301966
48,0.4848485,-18.301966
49,0.4949495,-18.301966
50,0.5050505,-18.301966
51,0.5151515,-18.301966
52,0.5252525,-18.301966
53,0.53535354,-18.301966
54,0.54545456,-18.301966
55,0.5555556,-18.301966
56,0.56565654,-18.301966
57,0.57575756,-18.301966
58,0.5858586,-18.301966
59,0.5959596,-18.301966
60,0.6060606,-18.301966
61,0.61616164,-18.301966
62,0.6262626,-18.301966
63,0.6363636,-18.301966
64,0.64646465,-18.301966
65,0.65656567,-18.301966
66,0.6666667,-18.301966
67,0.6767677,-18.301966
68,0.68686867,-18.301966
69,0.6969697,-18.301966
70,0.7070707,-18.301966
71,0.7171717,-18.301966
72,0.72727275,-18.301966
73,0.7373737,-18.301966
74,0.74747473,-18.301966
75,0.75757575,-18.301966
76,0.7676768,-18.301966
77,0.7777778,-18.301966
78,0.7878788,-18.301966
79,0.7979798,-18.301966
80,0.8080808,-18.301966
81,0.8181818,-18.301966
82,0.82828283,-18.301966
83,0.83838385,-18.301966
84,0.8484849,-18.301966
85,0.85858583,-18.301966
86,0.86868685,-18.301966
87,0.8787879,-18.301966
88,0.8888889,-18.301966
89,0.8989899,-18.301966
90,0.90909094,-18.301966
91,0.9191919,-18.301966
92,0.9292929,-18.301966
93,0.93939394,-18.301966
94,0.94949496,-18.301966
95,0.959596,-18.301966
96,0.969697,-18.301966
97,0.97979796,-18.301966
98,0.989899,-18.301966
99,1.0,-18.301966
