id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,prior:estimated_data,integrand:TotalIntegrand,integrand:FlowIntegrand
0,-28.577943801879883,1.0,-5.250770568847656,-5.247559070587158,-5.250645637512207,1.2841284,1.4624884
1,0.5268371105194092,1.0,-5.16746187210083,-5.173606872558594,-5.167312145233154,1.4407939,1.4929125
2,41.1883430480957,1.0,-5.340543746948242,-5.351995468139648,-5.3404459953308105,0.9090376,1.2558268
3,-16.37757682800293,1.0,-5.194803714752197,-5.195786476135254,-5.194662094116211,-0.07875895,0.07623489
4,-40.07617950439453,1.0,-5.331321716308594,-5.324148654937744,-5.331221103668213,0.61137867,1.7071192
5,42.95112228393555,1.0,-5.355678558349609,-5.367061138153076,-5.355585098266602,0.89883,1.3029028
6,1.833770513534546,1.0,-5.167777061462402,-5.17426872253418,-5.167627334594727,1.353985,1.4758995
7,-11.995274543762207,1.0,-5.1821160316467285,-5.184536933898926,-5.181970596313477,-0.31055248,-0.21814652
8,-30.302764892578125,1.0,-5.261133670806885,-5.257320404052734,-5.261011600494385,1.3259479,1.5311645
9,43.72084045410156,1.0,-5.362485885620117,-5.3738298416137695,-5.3623948097229,0.88405865,1.3217149
10,34.70669937133789,1.0,-5.290347576141357,-5.301822185516357,-5.290234565734863,0.7093235,1.0524055
11,-25.624082565307617,1.0,-5.234433174133301,-5.232251167297363,-5.2343034744262695,1.0971831,1.3013351
12,-25.96657943725586,1.0,-5.236236095428467,-5.2339348793029785,-5.236106872558594,1.1246692,1.32234
13,41.45869064331055,1.0,-5.3428239822387695,-5.35426664352417,-5.342726707458496,0.90953696,1.2633799
14,-30.268638610839844,1.0,-5.260922431945801,-5.2571210861206055,-5.260800838470459,1.3256481,1.529977
15,4.463173866271973,1.0,-5.169466495513916,-5.1766276359558105,-5.169317245483398,0.9982062,1.3965979
16,30.30506706237793,1.0,-5.261147499084473,-5.272434234619141,-5.261025905609131,0.3542675,0.8369818
17,-29.491369247436523,1.0,-5.256182670593262,-5.252652645111084,-5.256059646606445,1.3130648,1.5011454
18,0.39078664779663086,1.0,-5.167449474334717,-5.173557758331299,-5.167299747467041,1.4459918,1.4936461
19,36.989166259765625,1.0,-5.307045936584473,-5.318553447723389,-5.3069376945495605,0.81725764,1.1281891
20,-46.41007995605469,1.0,-5.387218952178955,-5.3779778480529785,-5.387135028839111,-0.5656978,1.7280985
21,-21.763269424438477,1.0,-5.21576452255249,-5.214919090270996,-5.2156291007995605,0.74345255,1.0395064
22,7.095170974731445,1.0,-5.172570705413818,-5.180362701416016,-5.172422409057617,0.42849916,1.2426391
23,-27.449419021606445,1.0,-5.24431848526001,-5.241500377655029,-5.244191646575928,1.2279446,1.4070438
24,-4.4806036949157715,1.0,-5.169482231140137,-5.174219131469727,-5.169332981109619,1.0684102,1.2810383
25,-18.641613006591797,1.0,-5.2028937339782715,-5.203114986419678,-5.202754974365234,0.32258943,0.6191052
26,-0.7186242341995239,1.0,-5.167486667633057,-5.173292636871338,-5.167336940765381,1.4592693,1.4906627
27,-0.8375734090805054,1.0,-5.167505264282227,-5.17327880859375,-5.167355537414551,1.4574885,1.4892694
28,-34.39604949951172,1.0,-5.288156986236572,-5.28292179107666,-5.28804349899292,1.2134726,1.6373107
29,59.33004379272461,1.0,-5.526622772216797,-5.536080837249756,-5.526580810546875,-0.73107725,1.4845532
30,-11.488275527954102,1.0,-5.180901050567627,-5.18348503112793,-5.180755615234375,-0.27986288,-0.14510372
31,-23.521259307861328,1.0,-5.223887920379639,-5.222435474395752,-5.2237548828125,0.9127695,1.1666086
32,8.957962036132812,1.0,-5.17562198638916,-5.183834552764893,-5.175474643707275,-0.09780975,1.0249662
33,-18.098812103271484,1.0,-5.200859069824219,-5.201263904571533,-5.200719356536865,0.22600076,0.50032586
34,-23.140790939331055,1.0,-5.222076416015625,-5.220755577087402,-5.221942901611328,0.87761664,1.1411506
35,58.29196548461914,1.0,-5.514163494110107,-5.523811340332031,-5.51411771774292,-0.5586272,1.4830701
36,28.07979393005371,1.0,-5.247890472412109,-5.2590203285217285,-5.247764587402344,0.081177585,0.6481845
37,-5.18039608001709,1.0,-5.170172214508057,-5.1747026443481445,-5.170023441314697,0.92222273,1.1893535
38,43.57170104980469,1.0,-5.361157417297363,-5.372509479522705,-5.361065864562988,0.8874244,1.3181579
39,0.6303130388259888,1.0,-5.167474269866943,-5.173647403717041,-5.167324542999268,1.4363395,1.4922119
40,3.1728782653808594,1.0,-5.168460845947266,-5.175298690795898,-5.168311595916748,1.2009901,1.4425485
41,2.1385679244995117,1.0,-5.167900562286377,-5.174471855163574,-5.167750835418701,1.3246051,1.4696169
42,54.671592712402344,1.0,-5.4724321365356445,-5.48267126083374,-5.4723734855651855,-0.016697824,1.4708054
43,21.159587860107422,1.0,-5.213120460510254,-5.223509311676025,-5.212984085083008,-1.1336107,-0.7312507
