id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,integrand:TotalIntegrand,integrand:FlowIntegrand
0,11.102700233459473,1.0,-5.180012226104736,-5.188681602478027,1.0790596,0.33241308
1,-66.03112030029297,1.0,-5.612342834472656,-5.597891807556152,1.8227016,1.4418232
2,-63.56118392944336,1.0,-5.579680919647217,-5.5657501220703125,1.182295,0.81786424
3,-13.605417251586914,1.0,-5.186322212219238,-5.188220977783203,-0.1678598,0.07024966
4,-59.51470184326172,1.0,-5.528862476348877,-5.515880107879639,0.75347567,1.6213887
5,37.45692825317383,1.0,-5.310599327087402,-5.322108268737793,0.8686936,1.0408378
6,16.35292625427246,1.0,-5.194721221923828,-5.204379081726074,1.3267362,0.9940054
7,-109.41365814208984,1.0,-6.388999938964844,-6.376308917999268,0.98061687,0.88948363
8,-30.138376235961914,1.0,-5.260119438171387,-5.256363868713379,1.3445611,1.9191823
9,26.474267959594727,1.0,-5.23895263671875,-5.249944686889648,0.7643674,1.1733084
10,32.10215759277344,1.0,-5.272591590881348,-5.283974647521973,0.7154212,0.6744626
11,-62.528602600097656,1.0,-5.5663957595825195,-5.552695274353027,1.4628211,1.269581
12,-92.75762939453125,1.0,-6.045390605926514,-6.029130458831787,1.9481679,1.4946918
13,139.11936950683594,1.0,-7.142352104187012,-7.120189666748047,2.696922,1.1352849
14,-8.104546546936035,1.0,-5.174136161804199,-5.177783012390137,1.3165483,0.6760305
15,-74.56493377685547,1.0,-5.734773635864258,-5.718924045562744,1.5801826,1.2102355
16,39.23932647705078,1.0,-5.324548721313477,-5.336045265197754,0.35340106,1.0945452
17,-1.2235463857650757,1.0,-5.167586326599121,-5.173253059387207,1.279772,1.4337724
18,-22.837759017944336,1.0,-5.220654487609863,-5.219438552856445,1.2230436,1.2691127
19,0.6198585033416748,1.0,-5.167472839355469,-5.173642635345459,0.6890737,1.0832467
20,2.4707632064819336,1.0,-5.168056488037109,-5.174714088439941,-0.75097615,1.7591058
21,56.10966110229492,1.0,-5.4886884689331055,-5.498705863952637,0.98271835,0.3559862
22,14.833420753479004,1.0,-5.18988561630249,-5.199277400970459,0.56300724,1.3049322
23,-79.03240203857422,1.0,-5.804792881011963,-5.788490295410156,1.9110742,1.8031912
24,57.7760124206543,1.0,-5.508052825927734,-5.517791748046875,1.3410841,1.2788249
25,-41.930030822753906,1.0,-5.346834659576416,-5.339044094085693,0.37378907,0.8633291
26,-61.616329193115234,1.0,-5.554839134216309,-5.5413498878479,1.7195339,0.96933526
27,30.489744186401367,1.0,-5.262293338775635,-5.273591041564941,1.3384621,0.7760731
28,-132.7034912109375,1.0,-6.964394569396973,-6.964776039123535,2.9064145,1.4127727
29,83.45267486572266,1.0,-5.878081798553467,-5.880771160125732,-0.41955876,1.41675
30,-39.030914306640625,1.0,-5.3228840827941895,-5.316063404083252,-0.1399628,0.24966088
31,-106.2796859741211,1.0,-6.3200225830078125,-6.306326866149902,1.7669232,0.77805376
32,-53.87165451049805,1.0,-5.463572025299072,-5.452090740203857,0.41832247,1.2868893
33,-100.49722290039062,1.0,-6.198014259338379,-6.182883262634277,0.9777573,0.2503851
34,-108.79072570800781,1.0,-6.375129699707031,-6.3622260093688965,2.1347947,0.82711947
35,-72.58088684082031,1.0,-5.704983234405518,-5.689399719238281,-0.38095105,1.4167606
36,18.76017189025879,1.0,-5.203346252441406,-5.2133917808532715,-0.0397991,0.2954795
37,-12.286016464233398,1.0,-5.182836532592773,-5.185163974761963,1.0493909,0.43614236
38,-4.701407432556152,1.0,-5.169689178466797,-5.174361228942871,0.70543736,1.1339827
39,55.66792297363281,1.0,-5.483649730682373,-5.49373722076416,1.7903452,1.3533003
40,-94.26377868652344,1.0,-6.07413387298584,-6.05802583694458,2.1183417,1.6372107
41,157.15330505371094,1.0,-7.687552452087402,-7.65867280960083,3.8596375,1.1596233
42,30.602375030517578,1.0,-5.262995719909668,-5.2743000984191895,-0.21878096,1.1838487
43,-0.9398069381713867,1.0,-5.1675238609313965,-5.173269271850586,-1.0833709,-0.46665213
44,16.656625747680664,1.0,-5.195744037628174,-5.205452919006348,1.3487154,1.8056954
45,10.19643497467041,1.0,-5.178042411804199,-5.186522960662842,0.91378856,1.0322355
46,-28.426193237304688,1.0,-5.249887466430664,-5.246728897094727,0.37277138,1.2550906
47,-67.1073226928711,1.0,-5.6269636154174805,-5.612301349639893,1.6987714,1.7156185
48,26.983753204345703,1.0,-5.241732120513916,-5.25277042388916,0.68113714,1.3336905
49,-26.266759872436523,1.0,-5.237835884094238,-5.2354302406311035,1.3449734,1.0313388
50,58.15353775024414,1.0,-5.512518882751465,-5.522191047668457,-1.5091943,1.5823007
51,38.957664489746094,1.0,-5.322300910949707,-5.33380126953125,1.5873836,1.3971645
52,16.045101165771484,1.0,-5.193703651428223,-5.203308582305908,-0.52506304,1.6874248
53,16.18524169921875,1.0,-5.194164752960205,-5.203793525695801,1.2509007,1.4620981
54,-20.781219482421875,1.0,-5.211501121520996,-5.210992813110352,0.952231,0.30665353
55,-1.7616772651672363,1.0,-5.167750358581543,-5.173266887664795,0.6749522,1.5235401
56,29.752243041992188,1.0,-5.257760047912598,-5.269011497497559,0.27212054,0.6142242
57,-109.58174133300781,1.0,-6.39275598526001,-6.380123615264893,2.5655687,0.9682914
58,101.64409637451172,1.0,-6.221670627593994,-6.216872215270996,1.2860008,1.4945104
59,-93.3919448852539,1.0,-6.05743932723999,-6.041239261627197,2.10901,1.2769682
60,-77.11166381835938,1.0,-5.7741899490356445,-5.758056163787842,1.443582,1.5233418
61,-31.649526596069336,1.0,-5.269647121429443,-5.265365123748779,0.9987251,0.37663713
62,12.134538650512695,1.0,-5.182458877563477,-5.191337585449219,1.0201584,1.5021626
63,-26.28156089782715,1.0,-5.237915515899658,-5.235504627227783,0.46580112,0.7586657
64,-7.521260738372803,1.0,-5.173206329345703,-5.177031993865967,1.2290248,1.0479201
65,94.94407653808594,1.0,-6.087268352508545,-6.085403919219971,1.5854325,1.3690875
66,-85.08272552490234,1.0,-5.90611457824707,-5.889545917510986,1.9034543,1.6229889
67,-46.87237548828125,1.0,-5.3916192054748535,-5.382232189178467,0.96009004,0.9653937
68,46.397762298583984,1.0,-5.387102127075195,-5.398272514343262,0.7769193,1.5610731
69,112.6729507446289,1.0,-6.46286153793335,-6.452948570251465,2.4431987,1.5585462
70,83.20433807373047,1.0,-5.873858451843262,-5.876638412475586,1.2689669,1.4629883
71,-11.924935340881348,1.0,-5.181944370269775,-5.184387683868408,1.3023174,1.2560385
72,-10.448787689208984,1.0,-5.178574085235596,-5.181488513946533,1.2960415,1.7096977
73,-53.33045196533203,1.0,-5.457651615142822,-5.446324348449707,1.6744215,1.2605504
74,-56.837379455566406,1.0,-5.49707555770874,-5.484781742095947,1.4603703,0.74890816
75,88.61393737792969,1.0,-5.96870231628418,-5.969432353973389,1.3095763,1.2820094
76,-114.67977142333984,1.0,-6.509418487548828,-6.498794078826904,2.1291983,1.8299983
77,28.714881896972656,1.0,-5.251570701599121,-5.262749671936035,1.3927578,0.7131992
78,44.662471771240234,1.0,-5.370978355407715,-5.38226842880249,0.3587403,0.8222071
79,76.34925079345703,1.0,-5.762250900268555,-5.767370700836182,1.3240597,1.4007466
80,2.6281797885894775,1.0,-5.16813850402832,-5.1748366355896,1.2456523,1.1822574
81,-72.15354919433594,1.0,-5.698671817779541,-5.683150768280029,1.6978418,1.7821318
82,-76.88822174072266,1.0,-5.770678520202637,-5.754567623138428,1.9003625,1.1722155
83,-41.07740783691406,1.0,-5.3396124839782715,-5.3321051597595215,1.3699118,0.99957204
84,50.06829833984375,1.0,-5.4232330322265625,-5.43406343460083,1.4956928,1.2398546
85,-122.78773498535156,1.0,-6.705885410308838,-6.699427604675293,2.3737135,1.7914866
86,36.75355529785156,1.0,-5.305273056030273,-5.316779136657715,1.3922024,1.3669081
87,13.790570259094238,1.0,-5.186840057373047,-5.196039199829102,1.2265342,0.96994686
88,-96.1292724609375,1.0,-6.110376358032227,-6.094501495361328,1.5803702,1.7720765
89,123.02918243408203,1.0,-6.711941719055176,-6.6971049308776855,3.0384123,1.0709823
