id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,integrand:TotalIntegrand,integrand:FlowIntegrand
0,11.102700233459473,1.0,-5.180012226104736,-5.188681602478027,0.64773333,0.33964637
1,-66.03112030029297,1.0,-5.612342834472656,-5.597891807556152,0.2096086,1.4495797
2,-63.56118392944336,1.0,-5.579680919647217,-5.5657501220703125,0.41344434,0.82109123
3,-13.605417251586914,1.0,-5.186322212219238,-5.188220977783203,-0.2750055,0.069496766
4,-59.51470184326172,1.0,-5.528862476348877,-5.515880107879639,-0.9135049,1.6248937
5,37.45692825317383,1.0,-5.310599327087402,-5.322108268737793,-0.34407786,1.0439847
6,16.35292625427246,1.0,-5.194721221923828,-5.204379081726074,0.13228384,0.99777365
7,-109.41365814208984,1.0,-6.388999938964844,-6.376308917999268,-0.13312274,0.8778357
8,-30.138376235961914,1.0,-5.260119438171387,-5.256363868713379,-0.7557739,1.9240055
9,26.474267959594727,1.0,-5.23895263671875,-5.249944686889648,-0.39728883,1.1762846
10,32.10215759277344,1.0,-5.272591590881348,-5.283974647521973,0.06366414,0.6757817
11,-62.528602600097656,1.0,-5.5663957595825195,-5.552695274353027,0.16310687,1.271356
12,-92.75762939453125,1.0,-6.045390605926514,-6.029130458831787,0.55637187,1.4983866
13,139.11936950683594,1.0,-7.142352104187012,-7.120189666748047,1.7089508,1.1384739
14,-8.104546546936035,1.0,-5.174136161804199,-5.177783012390137,0.51551366,0.68090355
15,-74.56493377685547,1.0,-5.734773635864258,-5.718924045562744,0.24902928,1.2203223
16,39.23932647705078,1.0,-5.324548721313477,-5.336045265197754,-0.77791524,1.0968044
17,-1.2235463857650757,1.0,-5.167586326599121,-5.173253059387207,-0.05718652,1.4384006
18,-22.837759017944336,1.0,-5.220654487609863,-5.219438552856445,-0.009547612,1.2752116
19,0.6198585033416748,1.0,-5.167472839355469,-5.173642635345459,-0.44601455,1.0864311
20,2.4707629680633545,1.0,-5.168056488037109,-5.174714088439941,-2.2994893,1.762135
21,56.10966110229492,1.0,-5.4886884689331055,-5.498705863952637,0.5931021,0.35692668
22,14.833420753479004,1.0,-5.18988561630249,-5.199277400970459,-0.5355472,1.3109866
23,-79.03240203857422,1.0,-5.804792881011963,-5.788490295410156,0.25223488,1.8077047
24,57.7760124206543,1.0,-5.508052825927734,-5.517791748046875,0.10404322,1.2825855
25,-41.930030822753906,1.0,-5.346834659576416,-5.339044094085693,-0.5156754,0.8613122
26,-61.616329193115234,1.0,-5.554839134216309,-5.5413498878479,0.6331543,0.9773039
27,30.489744186401367,1.0,-5.262293338775635,-5.273591041564941,0.58153695,0.78550005
28,-132.7034912109375,1.0,-6.964394569396973,-6.964776039123535,1.5908933,1.416768
29,83.45267486572266,1.0,-5.878081798553467,-5.880771160125732,-1.7276446,1.418648
30,-39.030914306640625,1.0,-5.3228840827941895,-5.316063404083252,-0.46390438,0.24130915
31,-106.2796859741211,1.0,-6.3200225830078125,-6.306326866149902,0.68894434,0.7807392
32,-53.87165451049805,1.0,-5.463572025299072,-5.452090740203857,-0.9402836,1.2879803
