index,timestep,sample
0,0.0,31.459248
1,0.01010101,30.769672
2,0.02020202,30.064596
3,0.030303031,29.41434
4,0.04040404,28.809298
5,0.05050505,28.287516
6,0.060606062,27.85051
7,0.07070707,27.500515
8,0.08080808,27.279314
9,0.09090909,27.099674
10,0.1010101,26.972319
11,0.11111111,26.879847
12,0.121212125,26.828787
13,0.13131313,26.801937
14,0.14141414,26.801144
15,0.15151516,26.822205
16,0.16161616,26.860813
17,0.17171717,26.918158
18,0.18181819,26.989666
19,0.1919192,27.071335
20,0.2020202,27.159634
21,0.21212122,27.256437
22,0.22222222,27.360126
23,0.23232323,27.472298
24,0.24242425,27.591208
25,0.25252524,27.717005
26,0.26262626,27.852102
27,0.27272728,27.992615
28,0.28282827,28.151104
29,0.2929293,28.315775
30,0.3030303,28.484112
31,0.3131313,28.649416
32,0.32323232,28.818283
33,0.33333334,28.99798
34,0.34343433,29.180384
35,0.35353535,29.368683
36,0.36363637,29.56064
37,0.37373737,29.75971
38,0.3838384,29.964159
39,0.3939394,30.164082
40,0.4040404,30.375381
41,0.41414142,30.58635
42,0.42424244,30.800175
43,0.43434343,31.022503
44,0.44444445,31.247454
45,0.45454547,31.475172
46,0.46464646,31.706444
47,0.47474748,31.943293
48,0.4848485,32.1819
49,0.4949495,32.422688
50,0.5050505,32.667233
51,0.5151515,32.914207
52,0.5252525,33.16744
53,0.53535354,33.42503
54,0.54545456,33.686615
55,0.5555556,33.955635
56,0.56565654,34.223278
57,0.57575756,34.49406
58,0.5858586,34.766575
59,0.5959596,35.044483
60,0.6060606,35.320805
61,0.61616164,35.60402
62,0.6262626,35.892746
63,0.6363636,36.186653
64,0.64646465,36.481625
65,0.65656567,36.776016
66,0.6666667,37.074547
67,0.6767677,37.378468
68,0.68686867,37.67854
69,0.6969697,37.986546
70,0.7070707,38.295948
71,0.7171717,38.607914
72,0.72727275,38.93229
73,0.7373737,39.258343
74,0.74747473,39.585014
75,0.75757575,39.920235
76,0.7676768,40.255642
77,0.7777778,40.598064
78,0.7878788,40.940536
79,0.7979798,41.286404
80,0.8080808,41.630142
81,0.8181818,41.97905
82,0.82828283,42.32932
83,0.83838385,42.6837
84,0.8484849,43.04497
85,0.85858583,43.406807
86,0.86868685,43.775448
87,0.8787879,44.14395
88,0.8888889,44.51849
89,0.8989899,44.900936
90,0.90909094,45.284515
91,0.9191919,45.67237
92,0.9292929,46.05764
93,0.93939394,46.449455
94,0.94949496,46.85383
95,0.959596,47.249886
96,0.969697,47.64812
97,0.97979796,48.053967
98,0.989899,48.461456
99,1.0,48.8689
