index,timestep,sample
0,0.0,-35.67453
1,0.01010101,-36.296032
2,0.02020202,-36.920685
3,0.030303031,-37.48942
4,0.04040404,-38.022865
5,0.05050505,-38.53409
6,0.060606062,-39.012753
7,0.07070707,-39.495148
8,0.08080808,-39.95018
9,0.09090909,-40.405678
10,0.1010101,-40.848385
11,0.11111111,-41.28558
12,0.121212125,-41.72287
13,0.13131313,-42.151455
14,0.14141414,-42.57935
15,0.15151516,-43.013027
16,0.16161616,-43.441433
17,0.17171717,-43.87403
18,0.18181819,-44.31252
19,0.1919192,-44.74404
20,0.2020202,-45.183792
21,0.21212122,-45.613697
22,0.22222222,-46.0518
23,0.23232323,-46.489838
24,0.24242425,-46.929382
25,0.25252524,-47.369736
26,0.26262626,-47.813957
27,0.27272728,-48.25859
28,0.28282827,-48.70887
29,0.2929293,-49.157764
30,0.3030303,-49.603535
31,0.3131313,-50.06265
32,0.32323232,-50.519394
33,0.33333334,-50.977966
34,0.34343433,-51.435745
35,0.35353535,-51.901627
36,0.36363637,-52.375668
37,0.37373737,-52.849766
38,0.3838384,-53.32894
39,0.3939394,-53.811058
40,0.4040404,-54.30031
41,0.41414142,-54.788353
42,0.42424244,-55.281914
43,0.43434343,-55.77849
44,0.44444445,-56.28162
45,0.45454547,-56.78363
46,0.46464646,-57.293667
47,0.47474748,-57.80859
48,0.4848485,-58.32753
49,0.4949495,-58.848644
50,0.5050505,-59.372974
51,0.5151515,-59.902546
52,0.5252525,-60.433075
53,0.53535354,-60.9604
54,0.54545456,-61.49627
55,0.5555556,-62.04042
56,0.56565654,-62.590427
57,0.57575756,-63.148033
58,0.5858586,-63.704765
59,0.5959596,-64.26294
60,0.6060606,-64.82245
61,0.61616164,-65.38969
62,0.6262626,-65.96129
63,0.6363636,-66.533676
64,0.64646465,-67.1118
65,0.65656567,-67.69385
66,0.6666667,-68.27919
67,0.6767677,-68.87241
68,0.68686867,-69.47367
69,0.6969697,-70.07615
70,0.7070707,-70.6852
71,0.7171717,-71.30162
72,0.72727275,-71.92153
73,0.7373737,-72.53863
74,0.74747473,-73.16668
75,0.75757575,-73.80277
76,0.7676768,-74.44065
77,0.7777778,-75.08386
78,0.7878788,-75.73571
79,0.7979798,-76.39646
80,0.8080808,-77.06219
81,0.8181818,-77.73455
82,0.82828283,-78.4046
83,0.83838385,-79.080894
84,0.8484849,-79.76376
85,0.85858583,-80.44658
86,0.86868685,-81.1415
87,0.8787879,-81.846985
88,0.8888889,-82.55767
89,0.8989899,-83.272705
90,0.90909094,-83.99412
91,0.9191919,-84.72113
92,0.9292929,-85.44879
93,0.93939394,-86.18735
94,0.94949496,-86.93161
95,0.959596,-87.679146
96,0.969697,-88.432915
97,0.97979796,-89.19858
98,0.989899,-89.96704
99,1.0,-90.7407
