index,timestep,sample
0,0.0,-5.544326
1,0.01010101,-6.585736
2,0.02020202,-7.517955
3,0.030303031,-8.12749
4,0.04040404,-8.568644
5,0.05050505,-8.871428
6,0.060606062,-9.066008
7,0.07070707,-9.162244
8,0.08080808,-9.216229
9,0.09090909,-9.243553
10,0.1010101,-9.229909
11,0.11111111,-9.194998
12,0.121212125,-9.153119
13,0.13131313,-9.09946
14,0.14141414,-9.041965
15,0.15151516,-8.986347
16,0.16161616,-8.925616
17,0.17171717,-8.86816
18,0.18181819,-8.804295
19,0.1919192,-8.7485695
20,0.2020202,-8.694344
21,0.21212122,-8.637459
22,0.22222222,-8.585243
23,0.23232323,-8.533998
24,0.24242425,-8.485866
25,0.25252524,-8.441902
26,0.26262626,-8.399836
27,0.27272728,-8.361941
28,0.28282827,-8.331268
29,0.2929293,-8.299734
30,0.3030303,-8.273911
31,0.3131313,-8.252779
32,0.32323232,-8.229419
33,0.33333334,-8.204205
34,0.34343433,-8.184937
35,0.35353535,-8.167141
36,0.36363637,-8.149714
37,0.37373737,-8.135878
38,0.3838384,-8.128197
39,0.3939394,-8.120077
40,0.4040404,-8.112235
41,0.41414142,-8.108228
42,0.42424244,-8.1090765
43,0.43434343,-8.115988
44,0.44444445,-8.120979
45,0.45454547,-8.130879
46,0.46464646,-8.149489
47,0.47474748,-8.161524
48,0.4848485,-8.171955
49,0.4949495,-8.192081
50,0.5050505,-8.208358
51,0.5151515,-8.227521
52,0.5252525,-8.249605
53,0.53535354,-8.270021
54,0.54545456,-8.293184
55,0.5555556,-8.321244
56,0.56565654,-8.349602
57,0.57575756,-8.380635
58,0.5858586,-8.413885
59,0.5959596,-8.449449
60,0.6060606,-8.484123
61,0.61616164,-8.518765
62,0.6262626,-8.554486
63,0.6363636,-8.59293
64,0.64646465,-8.629427
65,0.65656567,-8.667412
66,0.6666667,-8.710204
67,0.6767677,-8.75294
68,0.68686867,-8.79526
69,0.6969697,-8.842333
70,0.7070707,-8.888652
71,0.7171717,-8.936762
72,0.72727275,-8.985441
73,0.7373737,-9.037072
74,0.74747473,-9.089334
75,0.75757575,-9.140417
76,0.7676768,-9.194602
77,0.7777778,-9.252583
78,0.7878788,-9.314289
79,0.7979798,-9.371371
80,0.8080808,-9.426647
81,0.8181818,-9.486449
82,0.82828283,-9.550632
83,0.83838385,-9.613949
84,0.8484849,-9.67893
85,0.85858583,-9.744286
86,0.86868685,-9.81054
87,0.8787879,-9.874481
88,0.8888889,-9.943229
89,0.8989899,-10.00883
90,0.90909094,-10.074968
91,0.9191919,-10.144572
92,0.9292929,-10.211479
93,0.93939394,-10.282737
94,0.94949496,-10.353425
95,0.959596,-10.422642
96,0.969697,-10.490346
97,0.97979796,-10.561316
98,0.989899,-10.634075
99,1.0,-10.704875
