index,timestep,sample
0,0.0,-30.789864
1,0.01010101,-30.87814
2,0.02020202,-30.951574
3,0.030303031,-31.012037
4,0.04040404,-31.059011
5,0.05050505,-31.117414
6,0.060606062,-31.185522
7,0.07070707,-31.295477
8,0.08080808,-31.41038
9,0.09090909,-31.530785
10,0.1010101,-31.672863
11,0.11111111,-31.819805
12,0.121212125,-31.97922
13,0.13131313,-32.1432
14,0.14141414,-32.318264
15,0.15151516,-32.50974
16,0.16161616,-32.70374
17,0.17171717,-32.908913
18,0.18181819,-33.120235
19,0.1919192,-33.334248
20,0.2020202,-33.555984
21,0.21212122,-33.77355
22,0.22222222,-34.004402
23,0.23232323,-34.238083
24,0.24242425,-34.47561
25,0.25252524,-34.715897
26,0.26262626,-34.958538
27,0.27272728,-35.205936
28,0.28282827,-35.461285
29,0.2929293,-35.71392
30,0.3030303,-35.969
31,0.3131313,-36.236847
32,0.32323232,-36.502556
33,0.33333334,-36.770195
34,0.34343433,-37.0397
35,0.35353535,-37.3143
36,0.36363637,-37.596596
37,0.37373737,-37.879093
38,0.3838384,-38.169212
39,0.3939394,-38.461952
40,0.4040404,-38.756207
41,0.41414142,-39.05295
42,0.42424244,-39.35234
43,0.43434343,-39.65917
44,0.44444445,-39.967094
45,0.45454547,-40.274784
46,0.46464646,-40.588974
47,0.47474748,-40.908867
48,0.4848485,-41.23134
49,0.4949495,-41.556606
50,0.5050505,-41.884304
51,0.5151515,-42.215633
52,0.5252525,-42.548454
53,0.53535354,-42.878605
54,0.54545456,-43.21563
55,0.5555556,-43.562828
56,0.56565654,-43.910755
57,0.57575756,-44.26616
58,0.5858586,-44.618183
59,0.5959596,-44.972958
60,0.6060606,-45.328728
61,0.61616164,-45.69053
62,0.6262626,-46.059498
63,0.6363636,-46.432564
64,0.64646465,-46.809216
65,0.65656567,-47.187992
66,0.6666667,-47.571568
67,0.6767677,-47.9611
68,0.68686867,-48.351513
69,0.6969697,-48.74778
70,0.7070707,-49.145588
71,0.7171717,-49.548122
72,0.72727275,-49.9549
73,0.7373737,-50.358673
74,0.74747473,-50.77247
75,0.75757575,-51.19238
76,0.7676768,-51.612465
77,0.7777778,-52.039127
78,0.7878788,-52.47416
79,0.7979798,-52.91542
80,0.8080808,-53.356205
81,0.8181818,-53.80008
82,0.82828283,-54.2436
83,0.83838385,-54.69582
84,0.8484849,-55.15309
85,0.85858583,-55.610855
86,0.86868685,-56.076183
87,0.8787879,-56.54473
88,0.8888889,-57.017265
89,0.8989899,-57.49076
90,0.90909094,-57.967987
91,0.9191919,-58.453182
92,0.9292929,-58.93949
93,0.93939394,-59.433445
94,0.94949496,-59.931793
95,0.959596,-60.43203
96,0.969697,-60.9367
97,0.97979796,-61.452957
98,0.989899,-61.97171
99,1.0,-62.49279
