index,timestep,sample
0,0.0,-32.88332
1,0.01010101,-33.208675
2,0.02020202,-33.526405
3,0.030303031,-33.80802
4,0.04040404,-34.06103
5,0.05050505,-34.30772
6,0.060606062,-34.542957
7,0.07070707,-34.80364
8,0.08080808,-35.053226
9,0.09090909,-35.305004
10,0.1010101,-35.56304
11,0.11111111,-35.821133
12,0.121212125,-36.08628
13,0.13131313,-36.35012
14,0.14141414,-36.620884
15,0.15151516,-36.905037
16,0.16161616,-37.188866
17,0.17171717,-37.481796
18,0.18181819,-37.781162
19,0.1919192,-38.07869
20,0.2020202,-38.38477
21,0.21212122,-38.683758
22,0.22222222,-38.99435
23,0.23232323,-39.307426
24,0.24242425,-39.62264
25,0.25252524,-39.939827
26,0.26262626,-40.260136
27,0.27272728,-40.58343
28,0.28282827,-40.91424
29,0.2929293,-41.24292
30,0.3030303,-41.571445
31,0.3131313,-41.913692
32,0.32323232,-42.253536
33,0.33333334,-42.595684
34,0.34343433,-42.938152
35,0.35353535,-43.28739
36,0.36363637,-43.645405
37,0.37373737,-44.00357
38,0.3838384,-44.36808
39,0.3939394,-44.73537
40,0.4040404,-45.106747
41,0.41414142,-45.479134
42,0.42424244,-45.85479
43,0.43434343,-46.235996
44,0.44444445,-46.62095
45,0.45454547,-47.005085
46,0.46464646,-47.39611
47,0.47474748,-47.793236
48,0.4848485,-48.193726
49,0.4949495,-48.596615
50,0.5050505,-49.00239
51,0.5151515,-49.411953
52,0.5252525,-49.822662
53,0.53535354,-50.230034
54,0.54545456,-50.64532
55,0.5555556,-51.070156
56,0.56565654,-51.498127
57,0.57575756,-51.933598
58,0.5858586,-52.36624
59,0.5959596,-52.800804
60,0.6060606,-53.236076
61,0.61616164,-53.678055
62,0.6262626,-54.12629
63,0.6363636,-54.57718
64,0.64646465,-55.032032
65,0.65656567,-55.49009
66,0.6666667,-55.952744
67,0.6767677,-56.42212
68,0.68686867,-56.894806
69,0.6969697,-57.3716
70,0.7070707,-57.852238
71,0.7171717,-58.33906
72,0.72727275,-58.82958
73,0.7373737,-59.317245
74,0.74747473,-59.81597
75,0.75757575,-60.321762
76,0.7676768,-60.828102
77,0.7777778,-61.340714
78,0.7878788,-61.861828
79,0.7979798,-62.390217
80,0.8080808,-62.920265
81,0.8181818,-63.455086
82,0.82828283,-63.987804
83,0.83838385,-64.52841
84,0.8484849,-65.07528
85,0.85858583,-65.621796
86,0.86868685,-66.17762
87,0.8787879,-66.74041
88,0.8888889,-67.30783
89,0.8989899,-67.87734
90,0.90909094,-68.45124
91,0.9191919,-69.032234
92,0.9292929,-69.614586
93,0.93939394,-70.20606
94,0.94949496,-70.801384
95,0.959596,-71.39907
96,0.969697,-72.00275
97,0.97979796,-72.61794
98,0.989899,-73.23515
99,1.0,-73.85652
