index,timestep,sample
0,0.0,-1.3854723
1,0.01010101,-1.5670282
2,0.02020202,-1.8272638
3,0.030303031,-2.0500486
4,0.04040404,-2.2192688
5,0.05050505,-2.325777
6,0.060606062,-2.3585582
7,0.07070707,-2.3672645
8,0.08080808,-2.324112
9,0.09090909,-2.261228
10,0.1010101,-2.1858416
11,0.11111111,-2.084717
12,0.121212125,-1.9892552
13,0.13131313,-1.8832278
14,0.14141414,-1.7758625
15,0.15151516,-1.6717153
16,0.16161616,-1.5599656
17,0.17171717,-1.4531442
18,0.18181819,-1.3442917
19,0.1919192,-1.2389117
20,0.2020202,-1.1328245
21,0.21212122,-1.0238947
22,0.22222222,-0.92011124
23,0.23232323,-0.82186896
24,0.24242425,-0.7261858
25,0.25252524,-0.63163495
26,0.26262626,-0.5413435
27,0.27272728,-0.45480874
28,0.28282827,-0.37541768
29,0.2929293,-0.29623696
30,0.3030303,-0.2203249
31,0.3131313,-0.1494648
32,0.32323232,-0.07381043
33,0.33333334,0.0040169433
34,0.34343433,0.07421064
35,0.35353535,0.14208673
36,0.36363637,0.2079728
37,0.37373737,0.2713661
38,0.3838384,0.33546692
39,0.3939394,0.40274146
40,0.4040404,0.46471602
41,0.41414142,0.5256198
42,0.42424244,0.58597416
43,0.43434343,0.641652
44,0.44444445,0.69681346
45,0.45454547,0.74753207
46,0.46464646,0.7932327
47,0.47474748,0.84486544
48,0.4848485,0.8966115
49,0.4949495,0.9418003
50,0.5050505,0.9921188
51,0.5151515,1.0406151
52,0.5252525,1.0852951
53,0.53535354,1.132429
54,0.54545456,1.1776726
55,0.5555556,1.2218864
56,0.56565654,1.2647471
57,0.57575756,1.3064713
58,0.5858586,1.3489244
59,0.5959596,1.3908063
60,0.6060606,1.4338007
61,0.61616164,1.4768627
62,0.6262626,1.5197816
63,0.6363636,1.5605376
64,0.64646465,1.6039943
65,0.65656567,1.6451443
66,0.6666667,1.6828735
67,0.6767677,1.7225958
68,0.68686867,1.7620102
69,0.6969697,1.8004835
70,0.7070707,1.8404325
71,0.7171717,1.8770018
72,0.72727275,1.9176809
73,0.7373737,1.9568864
74,0.74747473,1.9941769
75,0.75757575,2.0346541
76,0.7676768,2.0732756
77,0.7777778,2.1092927
78,0.7878788,2.1424096
79,0.7979798,2.181073
80,0.8080808,2.2206275
81,0.8181818,2.2561457
82,0.82828283,2.291418
83,0.83838385,2.3255248
84,0.8484849,2.3570662
85,0.85858583,2.3914165
86,0.86868685,2.4285786
87,0.8787879,2.4642525
88,0.8888889,2.497419
89,0.8989899,2.5343418
90,0.90909094,2.5688705
91,0.9191919,2.601883
92,0.9292929,2.638389
93,0.93939394,2.673513
94,0.94949496,2.711438
95,0.959596,2.7487369
96,0.969697,2.785099
97,0.97979796,2.8243177
98,0.989899,2.861611
99,1.0,2.8986793
