index,timestep,sample
0,0.0,-11.995275
1,0.01010101,-12.431583
2,0.02020202,-12.7391615
3,0.030303031,-12.929461
4,0.04040404,-13.029856
5,0.05050505,-13.085559
6,0.060606062,-13.125504
7,0.07070707,-13.102409
8,0.08080808,-13.095218
9,0.09090909,-13.076787
10,0.1010101,-13.043441
11,0.11111111,-13.007983
12,0.121212125,-12.970858
13,0.13131313,-12.932581
14,0.14141414,-12.894058
15,0.15151516,-12.858826
16,0.16161616,-12.8222065
17,0.17171717,-12.790068
18,0.18181819,-12.752617
19,0.1919192,-12.724769
20,0.2020202,-12.699199
21,0.21212122,-12.672157
22,0.22222222,-12.651761
23,0.23232323,-12.632446
24,0.24242425,-12.618915
25,0.25252524,-12.609412
26,0.26262626,-12.601031
27,0.27272728,-12.598174
28,0.28282827,-12.603389
29,0.2929293,-12.606592
30,0.3030303,-12.616707
31,0.3131313,-12.631323
32,0.32323232,-12.64454
33,0.33333334,-12.656797
34,0.34343433,-12.674108
35,0.35353535,-12.69239
36,0.36363637,-12.710753
37,0.37373737,-12.73301
38,0.3838384,-12.764539
39,0.3939394,-12.797332
40,0.4040404,-12.827537
41,0.41414142,-12.862554
42,0.42424244,-12.902796
43,0.43434343,-12.951098
44,0.44444445,-12.99541
45,0.45454547,-13.0434
46,0.46464646,-13.10146
47,0.47474748,-13.15465
48,0.4848485,-13.205595
49,0.4949495,-13.266766
50,0.5050505,-13.325366
51,0.5151515,-13.387529
52,0.5252525,-13.451581
53,0.53535354,-13.513958
54,0.54545456,-13.579646
55,0.5555556,-13.652515
56,0.56565654,-13.724298
57,0.57575756,-13.800174
58,0.5858586,-13.877734
59,0.5959596,-13.958515
60,0.6060606,-14.039458
61,0.61616164,-14.120945
62,0.6262626,-14.205191
63,0.6363636,-14.292356
64,0.64646465,-14.378195
65,0.65656567,-14.464976
66,0.6666667,-14.556701
67,0.6767677,-14.649816
68,0.68686867,-14.741925
69,0.6969697,-14.840894
70,0.7070707,-14.938974
71,0.7171717,-15.037747
72,0.72727275,-15.139664
73,0.7373737,-15.243787
74,0.74747473,-15.350192
75,0.75757575,-15.455431
76,0.7676768,-15.562998
77,0.7777778,-15.674094
78,0.7878788,-15.791071
79,0.7979798,-15.904842
80,0.8080808,-16.01555
81,0.8181818,-16.130487
82,0.82828283,-16.2535
83,0.83838385,-16.374628
84,0.8484849,-16.495962
85,0.85858583,-16.619696
86,0.86868685,-16.746466
87,0.8787879,-16.870386
88,0.8888889,-16.998327
89,0.8989899,-17.12324
90,0.90909094,-17.248768
91,0.9191919,-17.377699
92,0.9292929,-17.505863
93,0.93939394,-17.638775
94,0.94949496,-17.77167
95,0.959596,-17.903666
96,0.969697,-18.032879
97,0.97979796,-18.168911
98,0.989899,-18.306759
99,1.0,-18.441034
