index,timestep,Diffusion_Coeff,Divergence,score,pos
0,0.0,39.05299377441406,-0.01858297735452652,-0.20352418720722198,7.795537948608398
1,0.0010010009864345193,39.08612823486328,-0.01085724588483572,-0.22553761303424835,9.059795379638672
2,0.0020020019728690386,39.11929702758789,-0.006422988139092922,-0.2311209887266159,9.545111656188965
3,0.0030030030757188797,39.15248489379883,-0.0016522834775969386,-0.23410974442958832,10.006216049194336
4,0.004004003945738077,39.185707092285156,-0.010254188440740108,-0.22971665859222412,9.186145782470703
5,0.005005004815757275,39.218955993652344,-0.020412243902683258,-0.1996767371892929,7.364604949951172
6,0.006006006151437759,39.25223159790039,-0.018216516822576523,-0.21114078164100647,8.029342651367188
7,0.007007007021456957,39.28553771972656,-0.021451128646731377,-0.18965964019298553,7.068981170654297
8,0.008008007891476154,39.31887435913086,-0.020907938480377197,-0.192532479763031,7.351141929626465
9,0.009009009227156639,39.352237701416016,-0.02125108614563942,-0.18484775722026825,7.162933349609375
10,0.01001000963151455,39.38562774658203,-0.02166682481765747,-0.16926659643650055,6.6530985832214355
11,0.011011010967195034,39.41904830932617,-0.021487507969141006,-0.15597383677959442,6.2815399169921875
12,0.012012012302875519,39.452491760253906,-0.01921987161040306,-0.17989298701286316,7.726616382598877
13,0.013013012707233429,39.48596954345703,-0.019287167116999626,-0.1653091311454773,7.223508834838867
14,0.014014014042913914,39.51947021484375,-0.014187164604663849,-0.19714243710041046,9.389219284057617
15,0.015015014447271824,39.55300521850586,-0.013507009483873844,-0.19206275045871735,9.443899154663086
16,0.01601601578295231,39.58656692504883,-0.01320598553866148,-0.18424707651138306,9.3638916015625
17,0.01701701618731022,39.620155334472656,-0.014597639441490173,-0.16704219579696655,8.581974029541016
18,0.018018018454313278,39.653770446777344,-0.016412662342190742,-0.13711825013160706,6.9194746017456055
19,0.01901901885867119,39.68742370605469,-0.014875462278723717,-0.14800475537776947,7.86898946762085
20,0.0200200192630291,39.721092224121094,-0.013672273606061935,-0.1494378000497818,8.339347839355469
21,0.021021021530032158,39.754798889160156,-0.012965044006705284,-0.14657962322235107,8.505208969116211
22,0.022022021934390068,39.78852844238281,-0.013978510163724422,-0.12747156620025635,7.445533752441406
23,0.023023022338747978,39.82229232788086,-0.014847197569906712,-0.10316718369722366,6.067473411560059
24,0.024024024605751038,39.8560791015625,-0.01372925378382206,-0.11222441494464874,6.964622497558594
25,0.025025025010108948,39.889896392822266,-0.01290922425687313,-0.11411290615797043,7.40489387512207
26,0.026026025414466858,39.92374801635742,-0.013397268950939178,-0.10013803839683533,6.590129375457764
27,0.027027025818824768,39.95762252807617,-0.014157548546791077,-0.07975845038890839,5.275079727172852
28,0.028028028085827827,39.99152755737305,-0.014113403856754303,-0.07509312033653259,5.047829627990723
29,0.029029028490185738,40.02545928955078,-0.013769887387752533,-0.07796607166528702,5.3273749351501465
30,0.030030028894543648,40.05942153930664,-0.013353405520319939,-0.08249787986278534,5.709959030151367
31,0.031031031161546707,40.093414306640625,-0.01109711267054081,-0.1026049256324768,7.44360876083374
32,0.03203203156590462,40.1274299621582,-0.0072237653657794,-0.11817935109138489,9.325504302978516
33,0.03303303197026253,40.16147994995117,-0.008989033289253712,-0.10975000262260437,8.468005180358887
34,0.03403403237462044,40.195556640625,-0.013104588724672794,-0.06630837917327881,4.790953636169434
35,0.03503503277897835,40.22966384887695,-0.013164684176445007,-0.05179037153720856,3.757208824157715
36,0.036036036908626556,40.263797760009766,-0.012715957127511501,-0.036363814026117325,2.64327335357666
37,0.03703703731298447,40.29795837402344,-0.012365968897938728,-0.043698471039533615,3.2936456203460693
38,0.03803803771734238,40.3321533203125,-0.011103538796305656,-0.07460173964500427,6.015973091125488
39,0.03903903812170029,40.36637878417969,-0.010960430838167667,-0.06910701841115952,5.704715728759766
40,0.0400400385260582,40.40062713623047,-0.011214887723326683,-0.04496787115931511,3.6871542930603027
41,0.04104103893041611,40.434906005859375,-0.010571838356554508,-0.052018050104379654,4.476234436035156
42,0.042042043060064316,40.469215393066406,-0.010153835639357567,-0.03258374333381653,2.7452709674835205
43,0.043043043464422226,40.50355529785156,-0.009597107768058777,-0.04265458136796951,3.8530704975128174
44,0.044044043868780136,40.53792190551758,-0.008270496502518654,-0.06225264072418213,6.152388572692871
45,0.045045044273138046,40.572322845458984,-0.006777140311896801,-0.07275377213954926,7.679438591003418
46,0.046046044677495956,40.606746673583984,-0.005090836435556412,-0.0796932503581047,9.048050880432129
47,0.04704704508185387,40.641197204589844,-0.004846624564379454,-0.07934673130512238,9.185552597045898
48,0.048048049211502075,40.67568588256836,-0.007815290242433548,-0.05632317438721657,5.792487621307373
49,0.049049049615859985,40.71019744873047,-0.007726056035608053,-0.053586214780807495,5.554335594177246
50,0.050050050020217896,40.7447395324707,-0.007572880480438471,-0.05057717487215996,5.297116756439209
51,0.051051050424575806,40.77931213378906,-0.006083378568291664,-0.06076909229159355,7.108409881591797
52,0.052052050828933716,40.81391143798828,-0.005237302742898464,-0.062243763357400894,7.80276346206665
53,0.053053051233291626,40.84854507446289,-0.0053481170907616615,-0.057012736797332764,7.192100524902344
54,0.054054051637649536,40.88320541381836,-0.004445633385330439,-0.06026744470000267,8.19193172454834
55,0.055055055767297745,40.91789627075195,-0.004458741284906864,-0.057204198092222214,7.827037811279297
56,0.056056056171655655,40.952613830566406,-0.002746222075074911,-0.06347660720348358,9.90813159942627
57,0.057057056576013565,40.987361907958984,-0.0010532606393098831,-0.06550586223602295,11.499329566955566
58,0.058058056980371475,41.02214431762695,-0.0022426024079322815,-0.06278280913829803,10.32071590423584
59,0.059059057384729385,41.056949615478516,-0.00451740063726902,-0.050525594502687454,7.034126281738281
60,0.060060057789087296,41.0917854309082,-0.004146113991737366,-0.05251401662826538,7.743038177490234
61,0.061061061918735504,41.12665557861328,-0.004450424108654261,-0.04878738522529602,7.200922012329102
62,0.062062062323093414,41.16154479980469,-0.0049489946104586124,-0.04185875132679939,6.001981735229492
63,0.06306306272745132,41.19647216796875,-0.004790713079273701,-0.04371178150177002,6.5871806144714355
64,0.06406406313180923,41.23143005371094,-0.004977157339453697,-0.03963061049580574,5.932341575622559
65,0.06506506353616714,41.266414642333984,-0.005006121471524239,-0.03578413277864456,5.298984527587891
66,0.06606606394052505,41.301429748535156,-0.004863945301622152,-0.03508196026086807,5.24336576461792
67,0.06706706434488297,41.33647537231445,-0.004433240741491318,-0.03865295648574829,6.125842571258545
68,0.06806806474924088,41.37154769897461,-0.0032718826550990343,-0.04643545299768448,8.478580474853516
69,0.06906906515359879,41.406654357910156,-0.0033372268080711365,-0.04223569110035896,7.643136024475098
70,0.0700700655579567,41.44178771972656,-0.0017261889297515154,-0.0477256141602993,10.427266120910645
71,0.0710710734128952,41.476951599121094,-0.0015185188967734575,-0.04596744850277901,10.471912384033203
72,0.07207207381725311,41.512142181396484,-0.00027283249073661864,-0.04593544080853462,12.10346508026123
73,0.07307307422161102,41.547367095947266,0.00023176608374342322,-0.044282689690589905,12.695371627807617
74,0.07407407462596893,41.582618713378906,0.0006239052745513618,-0.04297656938433647,13.187811851501465
75,0.07507507503032684,41.61790466308594,0.0007357965223491192,-0.04246686026453972,13.361381530761719
76,0.07607607543468475,41.65321731567383,0.002877644496038556,-0.03925074264407158,15.358256340026855
77,0.07707707583904266,41.688560485839844,-0.0006397019606083632,-0.04305852949619293,11.724596977233887
78,0.07807807624340057,41.72393035888672,-0.0003312676853965968,-0.043744854629039764,12.248794555664062
79,0.07907907664775848,41.75933074951172,-0.0002135321410605684,-0.04357536509633064,12.433692932128906
80,0.0800800770521164,41.794769287109375,0.00193987472448498,-0.04099135473370552,14.771707534790039
81,0.0810810774564743,41.830230712890625,0.0020713000558316708,-0.039724983274936676,14.952616691589355
82,0.08208207786083221,41.865726470947266,0.0003133315476588905,-0.04102806746959686,13.003247261047363
83,0.08308307826519012,41.9012451171875,0.0003835770476143807,-0.040105078369379044,12.95254898071289
84,0.08408408612012863,41.93680191040039,0.000832338584586978,-0.03902624174952507,13.394510269165039
85,0.08508508652448654,41.97238540649414,-0.001251510577276349,-0.03740670531988144,9.623008728027344
86,0.08608608692884445,42.00799560546875,-0.0016159180086106062,-0.03563208878040314,8.53457260131836
87,0.08708708733320236,42.043643951416016,-0.0013986239209771156,-0.03583370894193649,8.931501388549805
88,0.08808808773756027,42.079315185546875,-0.0006969963433220983,-0.03678106144070625,10.307899475097656
89,0.08908908814191818,42.115020751953125,-0.0015845128800719976,-0.03347696736454964,8.069409370422363
90,0.09009008854627609,42.1507568359375,-0.0017183833988383412,-0.03219320997595787,7.580442428588867
91,0.091091088950634,42.186519622802734,-0.0019308199407532811,-0.030528929084539413,6.873057842254639
92,0.09209208935499191,42.22231674194336,-0.0017446414567530155,-0.03108278475701809,7.440324783325195
93,0.09309308975934982,42.258140563964844,-0.0012165348744019866,-0.032469239085912704,8.78751277923584
94,0.09409409016370773,42.29399490356445,-0.001958996057510376,-0.02799457497894764,6.391674041748047
95,0.09509509056806564,42.32988739013672,-0.002089098794385791,-0.025881152600049973,5.586785316467285
96,0.09609609842300415,42.36580276489258,-0.0019613492768257856,-0.026462215930223465,6.050319671630859
97,0.09709709882736206,42.40175247192383,-0.0013252689968794584,-0.030163459479808807,8.446927070617676
98,0.09809809923171997,42.4377326965332,-0.0013181779067963362,-0.029605885967612267,8.313028335571289
99,0.09909909963607788,42.473731994628906,-0.0008485322468914092,-0.030290603637695312,9.5716552734375
100,0.10010010004043579,42.5097770690918,-0.0011907013831660151,-0.028099212795495987,8.094989776611328
