index,timestep,sample
0,0.0,17.754356
1,0.01010101,17.787987
2,0.02020202,21.772232
3,0.030303031,22.780903
4,0.04040404,20.966396
5,0.05050505,30.320366
6,0.060606062,34.24223
7,0.07070707,39.54401
8,0.08080808,41.272354
9,0.09090909,41.953724
10,0.1010101,37.84428
11,0.11111111,34.89688
12,0.121212125,41.69205
13,0.13131313,42.453674
14,0.14141414,48.386055
15,0.15151516,48.97872
16,0.16161616,42.38628
17,0.17171717,41.88666
18,0.18181819,38.89846
19,0.1919192,39.109886
20,0.2020202,33.686348
21,0.21212122,35.272068
22,0.22222222,36.355667
23,0.23232323,43.60614
24,0.24242425,50.655777
25,0.25252524,52.548065
26,0.26262626,55.600296
27,0.27272728,59.745712
28,0.28282827,45.02726
29,0.2929293,46.713932
30,0.3030303,46.77227
31,0.3131313,43.9978
32,0.32323232,43.299057
33,0.33333334,49.306458
34,0.34343433,50.353172
35,0.35353535,44.02707
36,0.36363637,51.504093
37,0.37373737,63.391647
38,0.3838384,61.373684
39,0.3939394,61.587975
40,0.4040404,61.5514
41,0.41414142,53.41658
42,0.42424244,58.944527
43,0.43434343,63.191193
44,0.44444445,64.77843
45,0.45454547,61.714302
46,0.46464646,57.352776
47,0.47474748,53.749924
48,0.4848485,53.314407
49,0.4949495,51.420135
50,0.5050505,44.511627
51,0.5151515,48.947083
52,0.5252525,50.25172
53,0.53535354,48.74787
54,0.54545456,57.0485
55,0.5555556,60.041355
56,0.56565654,75.20651
57,0.57575756,79.98284
58,0.5858586,86.76454
59,0.5959596,92.308495
60,0.6060606,90.17781
61,0.61616164,96.49266
62,0.6262626,101.39918
63,0.6363636,107.98904
64,0.64646465,105.07763
65,0.65656567,104.723175
66,0.6666667,103.57255
67,0.6767677,103.41023
68,0.68686867,95.04636
69,0.6969697,93.1628
70,0.7070707,90.81952
71,0.7171717,91.11518
72,0.72727275,92.82707
73,0.7373737,85.44235
74,0.74747473,88.63681
75,0.75757575,91.677414
76,0.7676768,101.25197
77,0.7777778,102.47629
78,0.7878788,107.4502
79,0.7979798,109.61421
80,0.8080808,107.18637
81,0.8181818,110.798515
82,0.82828283,129.07275
83,0.83838385,130.23071
84,0.8484849,123.27698
85,0.85858583,107.06305
86,0.86868685,113.68625
87,0.8787879,131.98785
88,0.8888889,146.24928
89,0.8989899,151.21777
90,0.90909094,164.50957
91,0.9191919,166.70897
92,0.9292929,180.22806
93,0.93939394,192.68402
94,0.94949496,204.71072
95,0.959596,209.35284
96,0.969697,204.70518
97,0.97979796,210.54549
98,0.989899,212.30022
99,1.0,200.76581
