index,timestep,sample
0,0.0,52.12353
1,0.01010101,53.780888
2,0.02020202,46.07665
3,0.030303031,49.741703
4,0.04040404,46.086033
5,0.05050505,48.78682
6,0.060606062,42.53289
7,0.07070707,46.452293
8,0.08080808,51.599773
9,0.09090909,52.668324
10,0.1010101,56.13899
11,0.11111111,59.204086
12,0.121212125,55.61824
13,0.13131313,61.757584
14,0.14141414,63.98293
15,0.15151516,63.662304
16,0.16161616,61.858425
17,0.17171717,66.07435
18,0.18181819,69.948715
19,0.1919192,61.450127
20,0.2020202,58.022717
21,0.21212122,50.849697
22,0.22222222,57.95359
23,0.23232323,67.95176
24,0.24242425,73.58577
25,0.25252524,72.85426
26,0.26262626,71.72806
27,0.27272728,68.5887
28,0.28282827,65.79717
29,0.2929293,66.09882
30,0.3030303,67.23963
31,0.3131313,60.62302
32,0.32323232,59.068787
33,0.33333334,58.603287
34,0.34343433,47.901
35,0.35353535,50.449028
36,0.36363637,52.049824
37,0.37373737,46.80825
38,0.3838384,49.8982
39,0.3939394,56.00129
40,0.4040404,53.264866
41,0.41414142,45.72278
42,0.42424244,49.52486
43,0.43434343,48.98084
44,0.44444445,43.687046
45,0.45454547,37.418022
46,0.46464646,42.87497
47,0.47474748,49.973495
48,0.4848485,54.10324
49,0.4949495,54.609135
50,0.5050505,55.101067
51,0.5151515,46.08525
52,0.5252525,38.47969
53,0.53535354,34.722027
54,0.54545456,28.10724
55,0.5555556,28.565472
56,0.56565654,29.395567
57,0.57575756,31.184856
58,0.5858586,19.720762
59,0.5959596,22.833298
60,0.6060606,21.987904
61,0.61616164,16.078703
62,0.6262626,12.478293
63,0.6363636,21.66806
64,0.64646465,24.071465
65,0.65656567,24.811226
66,0.6666667,27.23994
67,0.6767677,27.716467
68,0.68686867,27.021982
69,0.6969697,25.342321
70,0.7070707,12.0558605
71,0.7171717,13.038509
72,0.72727275,9.529774
73,0.7373737,11.818905
74,0.74747473,20.878174
75,0.75757575,29.305763
76,0.7676768,29.966412
77,0.7777778,29.276058
78,0.7878788,29.482016
79,0.7979798,35.923897
80,0.8080808,41.556618
81,0.8181818,35.059944
82,0.82828283,37.932484
83,0.83838385,34.063835
84,0.8484849,35.72488
85,0.85858583,44.267685
86,0.86868685,35.15115
87,0.8787879,41.769993
88,0.8888889,43.356953
89,0.8989899,44.09815
90,0.90909094,48.77803
91,0.9191919,38.65585
92,0.9292929,30.648113
93,0.93939394,35.91088
94,0.94949496,24.118187
95,0.959596,22.540825
96,0.969697,27.985796
97,0.97979796,32.981888
98,0.989899,37.928787
99,1.0,39.420074
