index,timestep,sample
0,0.0,0.41246217
1,0.01010101,6.768796
2,0.02020202,12.047709
3,0.030303031,6.744019
4,0.04040404,6.1615167
5,0.05050505,5.3754663
6,0.060606062,7.970852
7,0.07070707,9.403005
8,0.08080808,6.2787876
9,0.09090909,2.549453
10,0.1010101,11.397096
11,0.11111111,3.407857
12,0.121212125,2.25635
13,0.13131313,-9.514278
14,0.14141414,-19.029789
15,0.15151516,-20.499828
16,0.16161616,-15.134417
17,0.17171717,-14.0379305
18,0.18181819,-11.189978
19,0.1919192,-11.537922
20,0.2020202,-17.907581
21,0.21212122,-19.382536
22,0.22222222,-15.464695
23,0.23232323,-15.612762
24,0.24242425,-21.751072
25,0.25252524,-26.105022
26,0.26262626,-21.333675
27,0.27272728,-26.573164
28,0.28282827,-19.933952
29,0.2929293,-23.982964
30,0.3030303,-28.764296
31,0.3131313,-30.77304
32,0.32323232,-26.169668
33,0.33333334,-16.918562
34,0.34343433,-16.013226
35,0.35353535,-12.322264
36,0.36363637,-9.835877
37,0.37373737,-13.5493555
38,0.3838384,-7.9270973
39,0.3939394,-13.788107
40,0.4040404,-12.508633
41,0.41414142,-11.802315
42,0.42424244,-13.6168585
43,0.43434343,-22.091305
44,0.44444445,-19.409443
45,0.45454547,-17.690351
46,0.46464646,-19.18899
47,0.47474748,-13.640463
48,0.4848485,-17.83007
49,0.4949495,-17.70827
50,0.5050505,-19.221771
51,0.5151515,-19.749435
52,0.5252525,-20.193926
53,0.53535354,-18.778566
54,0.54545456,-22.129318
55,0.5555556,-24.266579
56,0.56565654,-25.147766
57,0.57575756,-27.246365
58,0.5858586,-30.590282
59,0.5959596,-31.5726
60,0.6060606,-32.09486
61,0.61616164,-27.38356
62,0.6262626,-40.341118
63,0.6363636,-31.106386
64,0.64646465,-21.110104
65,0.65656567,-11.941423
66,0.6666667,-3.9004755
67,0.6767677,-12.023847
68,0.68686867,-11.7516985
69,0.6969697,-9.928954
70,0.7070707,-10.707664
71,0.7171717,-4.742612
72,0.72727275,-23.99115
73,0.7373737,-28.174091
74,0.74747473,-14.2906
75,0.75757575,-6.242588
76,0.7676768,4.2439165
77,0.7777778,7.561425
78,0.7878788,7.3901167
79,0.7979798,-4.4570065
80,0.8080808,1.7669067
81,0.8181818,5.6163015
82,0.82828283,16.578857
83,0.83838385,-0.15367508
84,0.8484849,9.089536
85,0.85858583,-2.0157633
86,0.86868685,-1.6764703
87,0.8787879,-11.863951
88,0.8888889,-8.564327
89,0.8989899,1.7728271
90,0.90909094,1.0465627
91,0.9191919,-8.148272
92,0.9292929,-2.039732
93,0.93939394,1.1410189
94,0.94949496,-1.5235505
95,0.959596,-8.069503
96,0.969697,-9.840024
97,0.97979796,-9.42145
98,0.989899,-15.547948
99,1.0,-24.55754
