index,timestep,sample
0,0.0,39.384594
1,0.01010101,38.84844
2,0.02020202,43.596916
3,0.030303031,37.935364
4,0.04040404,41.158054
5,0.05050505,34.743095
6,0.060606062,36.08825
7,0.07070707,38.636097
8,0.08080808,42.95434
9,0.09090909,43.765766
10,0.1010101,43.760098
11,0.11111111,40.869175
12,0.121212125,38.762196
13,0.13131313,38.077896
14,0.14141414,37.739582
15,0.15151516,42.952637
16,0.16161616,29.200356
17,0.17171717,26.013098
18,0.18181819,25.656006
19,0.1919192,29.35082
20,0.2020202,25.847254
21,0.21212122,26.725086
22,0.22222222,30.368406
23,0.23232323,25.745247
24,0.24242425,24.465479
25,0.25252524,26.545105
26,0.26262626,29.615822
27,0.27272728,26.09402
28,0.28282827,17.822176
29,0.2929293,15.008242
30,0.3030303,12.939348
31,0.3131313,24.376722
32,0.32323232,11.871712
33,0.33333334,21.620512
34,0.34343433,20.832394
35,0.35353535,15.70306
36,0.36363637,17.689892
37,0.37373737,20.049383
38,0.3838384,13.700901
39,0.3939394,13.726803
40,0.4040404,13.5058775
41,0.41414142,10.013422
42,0.42424244,8.076221
43,0.43434343,7.3254576
44,0.44444445,2.9181714
45,0.45454547,-4.3906517
46,0.46464646,-5.7594233
47,0.47474748,3.5030003
48,0.4848485,-3.151218
49,0.4949495,-2.8952699
50,0.5050505,-4.2058773
51,0.5151515,-8.360214
52,0.5252525,-9.981062
53,0.53535354,-13.066983
54,0.54545456,-16.49494
55,0.5555556,-18.417114
56,0.56565654,-14.302023
57,0.57575756,-13.739209
58,0.5858586,-9.635973
59,0.5959596,-19.385262
60,0.6060606,-29.688625
61,0.61616164,-25.495152
62,0.6262626,-31.041597
63,0.6363636,-30.530811
64,0.64646465,-32.991154
65,0.65656567,-30.351889
66,0.6666667,-36.995087
67,0.6767677,-32.073692
68,0.68686867,-33.593548
69,0.6969697,-29.522125
70,0.7070707,-36.61294
71,0.7171717,-44.862995
72,0.72727275,-39.867245
73,0.7373737,-29.340841
74,0.74747473,-29.620243
75,0.75757575,-35.338875
76,0.7676768,-26.266056
77,0.7777778,-20.349354
78,0.7878788,-24.645744
79,0.7979798,-24.409803
80,0.8080808,-19.248745
81,0.8181818,-26.519808
82,0.82828283,-30.73844
83,0.83838385,-25.92291
84,0.8484849,-26.533792
85,0.85858583,-34.966473
86,0.86868685,-33.837112
87,0.8787879,-29.867722
88,0.8888889,-29.152767
89,0.8989899,-27.624943
90,0.90909094,-30.587074
91,0.9191919,-20.328716
92,0.9292929,-27.687834
93,0.93939394,-44.744427
94,0.94949496,-41.298874
95,0.959596,-14.559872
96,0.969697,-12.8621645
97,0.97979796,-18.564411
98,0.989899,-25.031857
99,1.0,-18.20316
