index,timestep,sample
0,0.0,36.478542
1,0.01010101,37.687366
2,0.02020202,36.221306
3,0.030303031,37.357483
4,0.04040404,33.07595
5,0.05050505,41.567013
6,0.060606062,37.210754
7,0.07070707,37.860928
8,0.08080808,30.388832
9,0.09090909,33.143307
10,0.1010101,34.970703
11,0.11111111,37.30729
12,0.121212125,38.922073
13,0.13131313,42.08471
14,0.14141414,41.891594
15,0.15151516,42.035065
16,0.16161616,37.857353
17,0.17171717,39.34739
18,0.18181819,40.03915
19,0.1919192,39.832554
20,0.2020202,39.95505
21,0.21212122,38.13776
22,0.22222222,36.6858
23,0.23232323,31.301468
24,0.24242425,30.231031
25,0.25252524,28.549938
26,0.26262626,27.972265
27,0.27272728,27.301647
28,0.28282827,30.03878
29,0.2929293,28.139359
30,0.3030303,21.785568
31,0.3131313,25.404915
32,0.32323232,30.23705
33,0.33333334,26.546831
34,0.34343433,25.815306
35,0.35353535,28.701511
36,0.36363637,28.791708
37,0.37373737,31.358706
38,0.3838384,31.33554
39,0.3939394,26.064415
40,0.4040404,25.514557
41,0.41414142,30.394073
42,0.42424244,31.578445
43,0.43434343,29.19811
44,0.44444445,39.80464
45,0.45454547,36.422417
46,0.46464646,48.855663
47,0.47474748,53.01014
48,0.4848485,42.38244
49,0.4949495,48.19198
50,0.5050505,41.643852
51,0.5151515,45.27276
52,0.5252525,43.94078
53,0.53535354,39.69175
54,0.54545456,48.72577
55,0.5555556,56.319984
56,0.56565654,53.13808
57,0.57575756,52.403267
58,0.5858586,47.452457
59,0.5959596,48.45473
60,0.6060606,40.43445
61,0.61616164,51.824867
62,0.6262626,51.19761
63,0.6363636,56.301693
64,0.64646465,57.93963
65,0.65656567,61.551033
66,0.6666667,52.800545
67,0.6767677,48.45256
68,0.68686867,47.43702
69,0.6969697,41.425903
70,0.7070707,37.04958
71,0.7171717,41.810394
72,0.72727275,33.800327
73,0.7373737,29.528831
74,0.74747473,31.884565
75,0.75757575,26.112236
76,0.7676768,29.636168
77,0.7777778,35.09756
78,0.7878788,34.379593
79,0.7979798,43.949806
80,0.8080808,40.28497
81,0.8181818,36.06466
82,0.82828283,52.311462
83,0.83838385,49.44968
84,0.8484849,42.599724
85,0.85858583,35.2181
86,0.86868685,22.522484
87,0.8787879,30.279648
88,0.8888889,25.47874
89,0.8989899,25.976328
90,0.90909094,27.249918
91,0.9191919,14.937952
92,0.9292929,11.185098
93,0.93939394,8.5562525
94,0.94949496,1.5621185
95,0.959596,-9.071419
96,0.969697,11.393915
97,0.97979796,4.8024645
98,0.989899,12.289236
99,1.0,3.6358309
